"title","weighted_tags","wikibase_item","FilmID","primaryTitle","status","QID.imdb","imdb.status"
"狎鷗亭 (2022年電影)","classification.ores.articletopic/Geography.Regions.Asia.East_Asia|743|classification.ores.articletopic/Culture.Media.Media*|951|classification.ores.articletopic/Culture.Media.Films|987|classification.ores.articletopic/Geography.Regions.Asia.Asia*|777","Q114836415","tt23157348","Men of Plastic","not exact match",NA,NA
"蘿拉·鄧恩","classification.ores.articletopic/Geography.Regions.Americas.North_America|629|classification.ores.articletopic/Culture.Media.Media*|943|classification.ores.articletopic/Culture.Biography.Biography*|926|classification.ores.articletopic/Culture.Media.Films|934|classification.ores.articletopic/Culture.Biography.Women|988","Q220901","tt4468634","Certain Women","not exact match",NA,NA
"假面騎士GEATS×REVICE MOVIE Battle Royale","classification.ores.articletopic/Geography.Regions.Asia.Asia*|562|classification.ores.articletopic/Culture.Media.Media*|899|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|562|classification.ores.articletopic/Culture.Media.Films|718","Q117221181","tt21417736","Kamen Rider Geats × Revice: Movie Battle Royale","not exact match",NA,NA
"條子阿不拉","classification.ores.articletopic/Geography.Regions.Asia.East_Asia|976|classification.ores.articletopic/Culture.Media.Media*|998|classification.ores.articletopic/Geography.Regions.Asia.Asia*|960|classification.ores.articletopic/Culture.Media.Films|999","Q48897483","tt0255646","Cop Abula","not exact match",NA,NA
"安娜 (迪士尼)","classification.ores.articletopic/Culture.Biography.Women|538|classification.ores.articletopic/Culture.Media.Films|974|classification.ores.articletopic/Culture.Biography.Biography*|615|classification.ores.articletopic/Culture.Media.Media*|991","Q15614636","tt2294629","Frozen","not exact match",NA,NA
"呂秀齡","classification.ores.articletopic/Culture.Media.Media*|934|classification.ores.articletopic/Geography.Regions.Asia.Asia*|870|classification.ores.articletopic/Culture.Biography.Biography*|749|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|863|classification.ores.articletopic/Culture.Media.Films|798","Q8992493","tt1303243","Desire","not exact match",NA,NA
"瘋狂假面","classification.ores.articletopic/Culture.Visual arts.Visual arts*|998|classification.ores.articletopic/Culture.Visual arts.Comics and Anime|999|classification.ores.articletopic/Culture.Literature|990|classification.ores.articletopic/Culture.Media.Films|959","Q2577837","tt2708764","HK: Forbidden Super Hero","not exact match",NA,NA
"馬克·漢米爾","classification.ores.articletopic/Culture.Media.Media*|912|classification.ores.articletopic/Culture.Literature|777|classification.ores.articletopic/Culture.Biography.Biography*|901|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|607|classification.ores.articletopic/Culture.Media.Films|917|recommendation.image_section/exists|1","Q210447","tt0823193","Yakuza","not exact match",NA,NA
"橘子紅了 (電視劇)","classification.ores.articletopic/Culture.Media.Media*|1000|classification.ores.articletopic/Culture.Media.Television|976|classification.ores.articletopic/Culture.Media.Films|899|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|577|classification.ores.articletopic/Geography.Regions.Asia.Asia*|562","Q30943885","tt11123204",NA,NA,NA,NA
"流金歲月 (電影)","classification.ores.articletopic/Culture.Media.Films|999|classification.ores.articletopic/Culture.Media.Media*|999|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|997|classification.ores.articletopic/Geography.Regions.Asia.Asia*|993","Q16690461","tt0095533","Last Romance","not exact match",NA,NA
"二奶村之殺夫","classification.ores.articletopic/Culture.Media.Media*|901|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|941|classification.ores.articletopic/Geography.Regions.Asia.Asia*|912|classification.ores.articletopic/Culture.Media.Films|826","Q121141497","tt0112976","The Woman Behind","not exact match",NA,NA
"天菩薩","classification.ores.articletopic/Culture.Media.Films|997|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|994|classification.ores.articletopic/Culture.Media.Media*|991|classification.ores.articletopic/Geography.Regions.Asia.Asia*|989","Q109411678","tt0092706","Buddha's Lock","not exact match",NA,NA
"人肉臘腸","classification.ores.articletopic/Geography.Regions.Asia.East_Asia|999|classification.ores.articletopic/Culture.Media.Films|998|classification.ores.articletopic/Geography.Regions.Asia.Asia*|993|classification.ores.articletopic/Culture.Media.Media*|989","Q122790685","tt0346159","The Unpublicizable File","not exact match",NA,NA
"幻術 (電影)","classification.ores.articletopic/Culture.Media.Films|585|classification.ores.articletopic/Geography.Regions.Asia.Asia*|874|classification.ores.articletopic/Culture.Media.Media*|672|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|912","Q65054249","tt10619508","The Shooting of 319","not exact match",NA,NA
"南京的基督","classification.ores.articletopic/Culture.Media.Media*|966|classification.ores.articletopic/Geography.Regions.Asia.Asia*|951|classification.ores.articletopic/Geography.Regions.Asia.East Asia|979|classification.ores.articletopic/Culture.Media.Films|998","Q58220954","tt0113927","The Christ of Nanjing","not exact match",NA,NA
"喬納森·班克斯","classification.ores.articletopic/Culture.Media.Films|375|classification.ores.articletopic/Culture.Media.Radio|415|classification.ores.articletopic/Culture.Biography.Biography*|702|classification.ores.articletopic/Culture.Media.Media*|828|recommendation.image_section/exists|1","Q198638","tt4929766","Supernatural Shooters","not exact match",NA,NA
"NG (影視用語)","classification.ores.articletopic/Culture.Media.Films|972|classification.ores.articletopic/Culture.Media.Media*|991","Q1930201","tt0304519","Pardon My Blooper","not exact match",NA,NA
"蘇洛","classification.ores.articletopic/Culture.Literature|975|classification.ores.articletopic/Culture.Media.Media*|976|classification.ores.articletopic/Culture.Media.Entertainment|773|classification.ores.articletopic/Culture.Media.Films|338","Q226822","tt0050079","Zorro","not exact match",NA,NA
"假面飯店","classification.ores.articletopic/Culture.Media.Media*|966|classification.ores.articletopic/Culture.Media.Films|996|classification.ores.articletopic/Geography.Regions.Asia.Asia*|924","Q10888744","tt7502322","Masquerade Hotel","not exact match",NA,NA
"雪宝 (迪士尼)","classification.ores.articletopic/Culture.Media.Media*|986|classification.ores.articletopic/Culture.Media.Films|999|recommendation.image/exists|1","Q16253807","tt2294629","Frozen","not exact match",NA,NA
"回到未來系列","classification.ores.articletopic/Culture.Media.Entertainment|431|classification.ores.articletopic/Culture.Media.Video games|579|classification.ores.articletopic/Culture.Media.Media*|987|classification.ores.articletopic/Culture.Media.Films|898","Q91558","tt0088763","Back to the Future","not exact match",NA,NA
"鬼同你住","classification.ores.articletopic/Culture.Media.Films|997|classification.ores.articletopic/Geography.Regions.Asia.Asia*|893|classification.ores.articletopic/Culture.Media.Media*|994|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|946","Q107966304","tt14898946","Coffin Homes","not exact match",NA,NA
"拉斯·馮·提爾","classification.ores.articletopic/Culture.Media.Media*|988|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|531|classification.ores.articletopic/Geography.Regions.Europe.Europe*|793|classification.ores.articletopic/Culture.Media.Films|987|classification.ores.articletopic/Culture.Biography.Biography*|992|recommendation.image_section/exists|1","Q133730","tt0194097","Lars from 1-10","not exact match",NA,NA
"再生人","classification.ores.articletopic/Culture.Media.Media*|966|classification.ores.articletopic/Culture.Media.Films|952|classification.ores.articletopic/Geography.Regions.Asia.Asia*|930|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|926","Q110310574","tt0084941","Life After Life","not exact match",NA,NA
"美國恐怖故事：畸形秀","classification.ores.articletopic/Culture.Media.Media*|989|classification.ores.articletopic/Culture.Media.Films|656|classification.ores.articletopic/Culture.Media.Entertainment|601|classification.ores.articletopic/Culture.Media.Television|953|recommendation.image_section/exists|1","Q16004491","tt1844624","American Horror Story","not exact match",NA,NA
"亚当·德莫斯","classification.ores.articletopic/Geography.Regions.Oceania|978|classification.ores.articletopic/Culture.Media.Media*|972|classification.ores.articletopic/Culture.Media.Films|812|classification.ores.articletopic/Culture.Biography.Biography*|993","Q66590078","tt1510019","Episode #1.4914","not exact match",NA,NA
"第80屆奧斯卡金像獎","classification.ores.articletopic/Culture.Media.Films|997|classification.ores.articletopic/Culture.Media.Media*|994|classification.ores.articletopic/Geography.Regions.Americas.North_America|685","Q215132","tt1103965","The 80th Annual Academy Awards","not exact match",NA,NA
"聖人大盜","classification.ores.articletopic/Geography.Regions.Asia.Asia*|760|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|787|classification.ores.articletopic/Culture.Media.Media*|1000|classification.ores.articletopic/Culture.Media.Films|1000","Q71247965","tt11070528","The Last Thieves","not exact match",NA,NA
"美國恐怖故事：二部連映","classification.ores.articletopic/Culture.Media.Entertainment|578|classification.ores.articletopic/Culture.Media.Media*|983|classification.ores.articletopic/Culture.Media.Films|460|classification.ores.articletopic/Culture.Media.Television|833|recommendation.image/exists|1","Q101556926","tt1844624","American Horror Story","not exact match",NA,NA
"乔·佩西","classification.ores.articletopic/Culture.Media.Films|992|classification.ores.articletopic/Culture.Media.Media*|991|classification.ores.articletopic/Geography.Regions.Americas.North_America|622|classification.ores.articletopic/Culture.Biography.Biography*|982|recommendation.image_section/exists|1","Q20178","tt0095655","Moonwalker","not exact match",NA,NA
"兒童情色","classification.ores.articletopic/STEM.STEM*|924|classification.ores.articletopic/Culture.Media.Films|975|classification.ores.articletopic/History_and_Society.Society|990|classification.ores.articletopic/STEM.Biology|977|classification.ores.articletopic/Culture.Media.Media*|859|recommendation.image/exists|1","Q4207328","tt0462522","Selling Innocence","not exact match",NA,NA
"忽然心動","classification.ores.articletopic/Culture.Media.Media*|943|classification.ores.articletopic/Culture.Media.Films|884|classification.ores.articletopic/Geography.Regions.Asia.Asia*|622","Q114996094","tt23810070","Love Suddenly","not exact match",NA,NA
"美國恐怖故事：啟示錄","classification.ores.articletopic/Culture.Media.Television|985|classification.ores.articletopic/Culture.Media.Media*|988|classification.ores.articletopic/Culture.Media.Films|671|classification.ores.articletopic/Geography.Regions.Americas.North America|542|classification.ores.articletopic/Culture.Media.Entertainment|427","Q55190027","tt1844624","American Horror Story","not exact match",NA,NA
"劳米·拉佩斯","classification.ores.articletopic/Culture.Biography.Women|826|classification.ores.articletopic/Culture.Media.Films|389|classification.ores.articletopic/Culture.Biography.Biography*|933|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|671|classification.ores.articletopic/Culture.Media.Media*|716|recommendation.image_section/exists|1","Q228676","tt1734493","Unlocked","not exact match",NA,NA
"凯莉·普雷斯顿","classification.ores.articletopic/Culture.Media.Media*|887|classification.ores.articletopic/Geography.Regions.Americas.North_America|731|classification.ores.articletopic/Culture.Biography.Biography*|994|classification.ores.articletopic/Culture.Media.Films|939|recommendation.image_section/exists|1","Q236842","tt1132288","The Tenth Circle","not exact match",NA,NA
"流星花園II","classification.ores.articletopic/Culture.Media.Television|941|classification.ores.articletopic/Culture.Media.Films|352|classification.ores.articletopic/Geography.Regions.Asia.East Asia|925|classification.ores.articletopic/History and Society.Society|365|classification.ores.articletopic/Geography.Regions.Asia.Asia*|978|classification.ores.articletopic/Culture.Media.Media*|969","Q3855583","tt0885981","Meteor Garden","not exact match",NA,NA
"藍天白雲","classification.ores.articletopic/Culture.Media.Films|997|classification.ores.articletopic/Culture.Media.Media*|994|classification.ores.articletopic/Geography.Regions.Asia.Asia*|812|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|771","Q50827412","tt7757028","Somewhere Beyond the Mist","not exact match",NA,NA
"第93屆奧斯卡金像獎","classification.ores.articletopic/Culture.Media.Media*|965|classification.ores.articletopic/Culture.Media.Films|877|classification.ores.articletopic/History and Society.Society|464","Q57246152","tt10471902","The Oscars","not exact match",NA,NA
"Helvetica","classification.ores.articletopic/STEM.STEM*|539|classification.ores.articletopic/Culture.Media.Films|474|classification.ores.articletopic/Culture.Visual arts.Visual arts*|945","Q504745","tt0847817","Helvetica","match",NA,NA
"童年即景","classification.ores.articletopic/Culture.Media.Media*|964|classification.ores.articletopic/Culture.Media.Films|286|classification.ores.articletopic/Culture.Media.Music|811","Q1569982","tt0037401","Träumerei","not exact match",NA,NA
"克里斯托弗·劳埃德","classification.ores.articletopic/Culture.Media.Media*|984|classification.ores.articletopic/Geography.Regions.Americas.North_America|777|classification.ores.articletopic/Culture.Biography.Biography*|985|classification.ores.articletopic/Culture.Media.Films|936","Q109324","tt0294362","The Big Time","not exact match",NA,NA
"AFI百年百大电影台词","classification.ores.articletopic/Culture.Media.Media*|954|classification.ores.articletopic/Culture.Media.Films|705","Q400051","tt0466642","AFI's 100 Years... 100 Movie Quotes: America's Greatest Quips, Comebacks and Catchphrases","not exact match",NA,NA
"威廉·菲克纳","classification.ores.articletopic/Culture.Biography.Biography*|917|classification.ores.articletopic/Culture.Media.Films|995|classification.ores.articletopic/Culture.Media.Media*|992","Q220335","tt0202864","Endsville","not exact match",NA,NA
"漫威漫画改编电影列表","classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|996|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|994|classification.ores.articletopic/Culture.Media.Films|997|classification.ores.articletopic/Culture.Media.Media*|994|classification.ores.articletopic/Culture.Literature|990","Q1369019","tt3729486","Marvel Super Heroes 4D Experience: Indonesia","not exact match",NA,NA
"AFI百年百大英雄與反派","classification.ores.articletopic/Geography.Regions.Americas.North_America|592|classification.ores.articletopic/Culture.Media.Media*|993|classification.ores.articletopic/Culture.Media.Films|994","Q1610957","tt0369200","AFI's 100 Years... 100 Heroes & Villains","not exact match",NA,NA
"第62届奥斯卡金像奖","classification.ores.articletopic/Culture.Media.Films|980|classification.ores.articletopic/Culture.Media.Media*|891","Q910864","tt0312314","The 62nd Annual Academy Awards","not exact match",NA,NA
"照明娛樂","classification.ores.articletopic/Culture.Media.Media*|995|classification.ores.articletopic/Culture.Media.Films|523|classification.ores.articletopic/Geography.Regions.Americas.North_America|546","Q1189512","tt2244747","Brad & Gary","not exact match",NA,NA
"第60届奥斯卡金像奖","classification.ores.articletopic/Culture.Media.Films|975|classification.ores.articletopic/Culture.Media.Media*|842|classification.ores.articletopic/History and Society.Society|497","Q257443","tt0353139","The 60th Annual Academy Awards","not exact match",NA,NA
"塔莉雅·萊德","classification.ores.articletopic/Culture.Media.Entertainment|395|classification.ores.articletopic/Culture.Media.Media*|921|classification.ores.articletopic/Culture.Media.Films|621|classification.ores.articletopic/Culture.Biography.Biography*|841","Q86394351","tt7772582","Never Rarely Sometimes Always","not exact match",NA,NA
"老罗伯特·唐尼","classification.ores.articletopic/Geography.Regions.Americas.North_America|847|classification.ores.articletopic/Culture.Media.Media*|896|classification.ores.articletopic/Culture.Media.Films|822|classification.ores.articletopic/Culture.Biography.Biography*|982","Q587102","tt0473254","Rittenhouse Square","not exact match",NA,NA
"如果這世界貓消失了","classification.ores.articletopic/Geography.Regions.Asia.East_Asia|952|classification.ores.articletopic/Culture.Media.Films|817|classification.ores.articletopic/Geography.Regions.Asia.Asia*|924|classification.ores.articletopic/Culture.Media.Media*|859","Q117745027","tt4042994","If Cats Disappeared from the World","not exact match",NA,NA
"薇吉妮·愛菲亞","classification.ores.articletopic/Culture.Media.Media*|754|classification.ores.articletopic/Culture.Media.Films|743|classification.ores.articletopic/Geography.Regions.Europe.Europe*|945|classification.ores.articletopic/Culture.Biography.Women|975|classification.ores.articletopic/Culture.Biography.Biography*|994|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|977","Q3560737","tt15329224","Revoir Paris","not exact match",NA,NA
"第87屆奧斯卡金像獎","classification.ores.articletopic/Culture.Media.Media*|961|classification.ores.articletopic/Culture.Media.Films|899|classification.ores.articletopic/History and Society.Society|423","Q16773560","tt3674910","The Oscars","not exact match",NA,NA
"神偷奶爸4","classification.ores.articletopic/Culture.Media.Media*|989|classification.ores.articletopic/Culture.Media.Films|908","Q117304297","tt7510222","Despicable Me 4","not exact match",NA,NA
"0099大發財","classification.ores.articletopic/Geography.Regions.Asia.East_Asia|993|classification.ores.articletopic/Geography.Regions.Asia.Asia*|982|classification.ores.articletopic/Culture.Media.Media*|982|classification.ores.articletopic/Culture.Media.Films|980","Q111109893","tt6611586","00.99 Da fa cai","not exact match",NA,NA
"歌蒂·韓","classification.ores.articletopic/Culture.Media.Media*|934|classification.ores.articletopic/Geography.Regions.Americas.North_America|803|classification.ores.articletopic/Culture.Biography.Biography*|966|classification.ores.articletopic/Culture.Biography.Women|985|classification.ores.articletopic/Culture.Media.Films|921|recommendation.image_section/exists|1","Q188459","tt0093693","Overboard","not exact match",NA,NA
"李查·葛瑞夫斯","classification.ores.articletopic/Culture.Media.Media*|899|classification.ores.articletopic/Culture.Biography.Biography*|978|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|607|classification.ores.articletopic/Culture.Media.Films|692|classification.ores.articletopic/Geography.Regions.Europe.Europe*|554","Q314831","tt1498171","William Beausire","not exact match",NA,NA
"私刑教育系列","classification.ores.articletopic/Culture.Media.Media*|1000|classification.ores.articletopic/Culture.Media.Films|995|classification.ores.articletopic/Geography.Regions.Americas.North_America|724|classification.ores.articletopic/Culture.Media.Television|531","Q113380420","tt0088513","The Equalizer","not exact match",NA,NA
"英俊的骗子","classification.ores.articletopic/Geography.Regions.Asia.Southeast_Asia|917|classification.ores.articletopic/Geography.Regions.Asia.Asia*|952|classification.ores.articletopic/Culture.Media.Films|890|classification.ores.articletopic/Culture.Media.Media*|949","Q101955517","tt13393728","The Con-Heartist","not exact match",NA,NA
"第69届奥斯卡金像奖","classification.ores.articletopic/Geography.Regions.Americas.North_America|803|classification.ores.articletopic/Culture.Media.Films|997|classification.ores.articletopic/Culture.Media.Media*|996","Q903336","tt0297693","The 69th Annual Academy Awards","not exact match",NA,NA
"艾莉克西斯·納普","classification.ores.articletopic/Culture.Media.Media*|901|classification.ores.articletopic/Culture.Biography.Biography*|859|classification.ores.articletopic/Culture.Biography.Women|887|classification.ores.articletopic/Culture.Media.Films|839|classification.ores.articletopic/Geography.Regions.Americas.North_America|939","Q2156744","tt2298477","Super Fun Night","not exact match",NA,NA
"庸才","classification.ores.articletopic/Culture.Media.Films|265|classification.ores.articletopic/Culture.Visual arts.Comics and Anime|999|classification.ores.articletopic/Culture.Visual arts.Visual arts*|995|classification.ores.articletopic/Culture.Literature|989","Q110029700","tt1900893","Themis","not exact match",NA,NA
"杰西·簡","classification.ores.articletopic/Culture.Media.Media*|995|classification.ores.articletopic/Geography.Regions.Americas.North_America|615|classification.ores.articletopic/Culture.Media.Films|994|classification.ores.articletopic/Culture.Biography.Women|754|classification.ores.articletopic/Culture.Biography.Biography*|787|recommendation.image_section/exists|1","Q159436","tt0836520","Episode #14.142","not exact match",NA,NA
"神奇四侠系列电影","classification.ores.articletopic/Culture.Media.Films|968|classification.ores.articletopic/Culture.Literature|693|classification.ores.articletopic/Culture.Media.Media*|970","Q3745432","tt0486576","Fantastic Four: Rise of the Silver Surfer","not exact match",NA,NA
"劇場版 假面騎士REVICE Battle Familia","classification.ores.articletopic/Culture.Media.Films|644|classification.ores.articletopic/Culture.Media.Media*|884","Q113127054","tt21110200","Kamen Rider Revice: Battle Familia","not exact match",NA,NA
"美國恐怖故事：1984","classification.ores.articletopic/Culture.Media.Media*|983|classification.ores.articletopic/Culture.Media.Films|789|classification.ores.articletopic/Culture.Media.Television|866|recommendation.image/exists|1","Q63085806","tt1844624","American Horror Story","not exact match",NA,NA
"布莉·歐森","classification.ores.articletopic/Culture.Biography.Biography*|709|classification.ores.articletopic/Culture.Media.Media*|995|classification.ores.articletopic/Culture.Media.Films|998","Q235053","tt1122731","Managing Mom","not exact match",NA,NA
"在無人樹林之中","classification.ores.articletopic/Culture.Media.Films|531|classification.ores.articletopic/Culture.Media.Television|731|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|975|classification.ores.articletopic/Geography.Regions.Asia.Asia*|962|classification.ores.articletopic/Culture.Media.Media*|969","Q120240271","tt26767508","Alone in the Woods","not exact match",NA,NA
"第90屆奧斯卡金像獎","classification.ores.articletopic/Culture.Media.Films|997|classification.ores.articletopic/Culture.Media.Media*|994|classification.ores.articletopic/Geography.Regions.Americas.North_America|731","Q24636843","tt7235270","The Oscars","not exact match",NA,NA
"第89屆奧斯卡金像獎","classification.ores.articletopic/Culture.Media.Media*|954|classification.ores.articletopic/Culture.Media.Films|972|classification.ores.articletopic/History and Society.Society|357","Q22076019","tt5850440","The Oscars","not exact match",NA,NA
"沙托·科普利","classification.ores.articletopic/Culture.Media.Media*|953|classification.ores.articletopic/Culture.Media.Films|972|classification.ores.articletopic/Culture.Biography.Biography*|998|classification.ores.articletopic/Geography.Regions.Africa.Southern_Africa|546|recommendation.image_section/exists|1","Q512353","tt1136608","District 9","not exact match",NA,NA
"分歧者系列電影","classification.ores.articletopic/Culture.Literature|702|classification.ores.articletopic/Culture.Media.Films|764|classification.ores.articletopic/Culture.Media.Entertainment|454|classification.ores.articletopic/Culture.Media.Media*|991|recommendation.image_section/exists|1|recommendation.image/exists|1","Q17512668","tt1840309","Divergent","not exact match",NA,NA
"龍在天涯","classification.ores.articletopic/Culture.Media.Films|982|classification.ores.articletopic/Culture.Media.Media*|964|classification.ores.articletopic/Geography.Regions.Asia.Asia*|928|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|938","Q56271968","tt0095542","Dragon Fight","not exact match",NA,NA
"劉健明","classification.ores.articletopic/Culture.Media.Media*|901|classification.ores.articletopic/Geography.Regions.Asia.Asia*|793|classification.ores.articletopic/Culture.Media.Films|870|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|766","Q51237787","tt0338564","Infernal Affairs","not exact match",NA,NA
"新線影業","classification.ores.articletopic/History_and_Society.Business_and_economics|523|classification.ores.articletopic/Culture.Media.Films|907|classification.ores.articletopic/Culture.Media.Media*|980","Q79202","tt0046718","Anupama","not exact match",NA,NA
"第79届奥斯卡金像奖","classification.ores.articletopic/Culture.Media.Films|907|classification.ores.articletopic/History and Society.Society|352|classification.ores.articletopic/Culture.Media.Media*|958","Q213699","tt0833875","The 79th Annual Academy Awards","not exact match",NA,NA
"愛的成人式","classification.ores.articletopic/Culture.Media.Films|955|classification.ores.articletopic/Geography.Regions.Asia.Asia*|947|classification.ores.articletopic/Culture.Media.Media*|919|classification.ores.articletopic/Geography.Regions.Asia.East Asia|896","Q107108797","tt4119590","Initiation Love","not exact match",NA,NA
"美國恐怖故事：旅館","classification.ores.articletopic/Culture.Media.Films|354|classification.ores.articletopic/Culture.Media.Media*|975|classification.ores.articletopic/Culture.Media.Television|827","Q19361457","tt1844624","American Horror Story","not exact match",NA,NA
"郎心如鐵 (1993年電影)","classification.ores.articletopic/Culture.Media.Films|1000|classification.ores.articletopic/Culture.Media.Media*|999|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|983|classification.ores.articletopic/Geography.Regions.Asia.Asia*|975","Q30945787","tt0107359","Remains of a Woman","not exact match",NA,NA
"第88屆奧斯卡金像獎","classification.ores.articletopic/Culture.Media.Films|996|classification.ores.articletopic/Geography.Regions.Americas.North_America|777|classification.ores.articletopic/Culture.Media.Media*|992","Q20022969","tt4991632","The Oscars","not exact match",NA,NA
"丹·列維","classification.ores.articletopic/Culture.Media.Entertainment|760|classification.ores.articletopic/Culture.Media.Films|672|classification.ores.articletopic/Culture.Biography.Biography*|592|classification.ores.articletopic/Culture.Media.Media*|971|classification.ores.articletopic/Geography.Regions.Americas.North_America|943|recommendation.image_section/exists|1","Q5217926","tt2327453","Offline","not exact match",NA,NA
"黑狗來了","classification.ores.articletopic/Geography.Regions.Asia.Asia*|793|classification.ores.articletopic/Culture.Media.Media*|996|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|782|classification.ores.articletopic/Culture.Media.Films|999","Q65047533","tt0490428","Black Dog Is Coming","not exact match",NA,NA
"姿三四郎 (電影)","classification.ores.articletopic/Geography.Regions.Asia.East_Asia|998|classification.ores.articletopic/Culture.Media.Media*|980|classification.ores.articletopic/Geography.Regions.Asia.Asia*|996|classification.ores.articletopic/Culture.Media.Films|959","Q39984030","tt0036400","Sanshiro Sugata","not exact match",NA,NA
"美國恐怖故事：羅亞諾克","classification.ores.articletopic/Culture.Media.Media*|989|classification.ores.articletopic/Geography.Regions.Americas.North America|620|classification.ores.articletopic/Culture.Media.Television|970|classification.ores.articletopic/Culture.Media.Entertainment|553|classification.ores.articletopic/Culture.Media.Films|459","Q25842548","tt1844624","American Horror Story","not exact match",NA,NA
"札維耶·多藍","classification.ores.articletopic/Geography.Regions.Europe.Europe*|622|classification.ores.articletopic/Culture.Biography.Biography*|968|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|585|classification.ores.articletopic/Culture.Media.Media*|991|classification.ores.articletopic/Culture.Media.Films|998|recommendation.image_section/exists|1","Q551861","tt2427892","Tom at the Farm","not exact match",NA,NA
"艾蒙","classification.ores.articletopic/Culture.Media.Television|787|classification.ores.articletopic/Culture.Literature|554|classification.ores.articletopic/Culture.Media.Media*|939|classification.ores.articletopic/Culture.Media.Films|705|recommendation.image/exists|1","Q762250","tt0218892","Sesame Street: CinderElmo","not exact match",NA,NA
"靈幻童子","classification.ores.articletopic/Culture.Media.Films|1000|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|1000|classification.ores.articletopic/Culture.Media.Media*|999|classification.ores.articletopic/Geography.Regions.Asia.Asia*|997","Q55696370","tt0097692","Kong-Fu Wonder Child","not exact match",NA,NA
"第81屆奧斯卡金像獎","classification.ores.articletopic/History and Society.Society|494|classification.ores.articletopic/Culture.Media.Media*|940|classification.ores.articletopic/Culture.Media.Films|933","Q190441","tt1219288","The 81st Annual Academy Awards","not exact match",NA,NA
"聖誕快樂 (1984年電影)","classification.ores.articletopic/Culture.Media.Media*|994|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|993|classification.ores.articletopic/Geography.Regions.Asia.Asia*|985|classification.ores.articletopic/Culture.Media.Films|980","Q97201167","tt0088106","Merry Christmas","not exact match",NA,NA
"第78届奥斯卡金像奖","classification.ores.articletopic/Geography.Regions.Americas.North_America|718|classification.ores.articletopic/Culture.Media.Films|997|classification.ores.articletopic/Culture.Media.Media*|994","Q319132","tt0497318","The 78th Annual Academy Awards","not exact match",NA,NA
"IMAX電影列表","classification.ores.articletopic/Culture.Media.Media*|987|classification.ores.articletopic/Culture.Media.Films|994|classification.ores.articletopic/Culture.Biography.Biography*|600","Q4437584","tt1410248","Moi, Van Gogh","not exact match",NA,NA
"第83届奥斯卡金像奖","classification.ores.articletopic/Culture.Media.Media*|995|classification.ores.articletopic/Geography.Regions.Americas.North_America|637|classification.ores.articletopic/Culture.Media.Films|998","Q183355","tt1625351","The 83rd Annual Academy Awards","not exact match",NA,NA
"麥可·摩爾","classification.ores.articletopic/Culture.Media.Media*|812|classification.ores.articletopic/Culture.Media.Films|396|classification.ores.articletopic/History and Society.Politics and government|587|classification.ores.articletopic/Geography.Regions.Americas.North America|891|classification.ores.articletopic/Culture.Biography.Biography*|525|classification.ores.articletopic/Culture.Sports|34","Q174908","tt0105134","Pets or Meat: The Return to Flint","not exact match",NA,NA
"約書亞·傑克遜","classification.ores.articletopic/Geography.Regions.Americas.North_America|901|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Media*|793|classification.ores.articletopic/Culture.Media.Films|835","Q219653","tt0482599","Shutter","not exact match",NA,NA
"邁克·艾斯納","classification.ores.articletopic/Culture.Media.Media*|945|classification.ores.articletopic/History and Society.Business and economics|416|classification.ores.articletopic/Culture.Media.Films|972|classification.ores.articletopic/Culture.Sports|65|classification.ores.articletopic/Culture.Biography.Biography*|488|classification.ores.articletopic/Geography.Regions.Americas.North America|703","Q727953","tt0539078","Episode dated 7 October 2005","not exact match",NA,NA
"泰倫斯·馬利克","classification.ores.articletopic/Culture.Biography.Biography*|671|classification.ores.articletopic/Geography.Regions.Americas.North America|674|classification.ores.articletopic/Culture.Media.Media*|930|classification.ores.articletopic/Culture.Media.Films|731|recommendation.image_section/exists|1","Q215478","tt0478304","The Tree of Life","not exact match",NA,NA
