"title","weighted_tags","wikibase_item","FilmID","primaryTitle","status","QID.imdb","imdb.status"
"The Trial of the Chicago 7: Music From The Netflix Film","classification.ores.articletopic/Culture.Media.Media*|987|classification.ores.articletopic/Culture.Media.Films|961","Q100235394","tt1070874","The Trial of the Chicago 7","not exact match",NA,NA
"Multi-dynamic image technique","classification.ores.articletopic/Culture.Media.Films|954|classification.ores.articletopic/Culture.Media.Media*|856","Q6934449","tt0062131","A Place to Stand","not exact match",NA,NA
"MTV Movie Awards 2001","classification.ores.articletopic/Culture.Media.Media*|909|classification.ores.articletopic/Culture.Media.Films|998|classification.ores.articletopic/Culture.Sports|36","Q1125812","tt0278884","2000 MTV Movie Awards","not exact match",NA,NA
"Cinema Jenin","classification.ores.articletopic/Culture.Media.Films|586|classification.ores.articletopic/Geography.Regions.Asia.Asia*|687|recommendation.image/exists|1","Q1092428","tt2179140","Cinema Jenin: The Story of a Dream","not exact match",NA,NA
"Cassis B Staudt","classification.ores.articletopic/Culture.Media.Media*|999|classification.ores.articletopic/Culture.Media.Films|793|classification.ores.articletopic/Culture.Biography.Biography*|997|classification.ores.articletopic/Culture.Media.Music|994","Q115673370","tt0363092","Zodiac Sign","not exact match",NA,NA
"The Deception","classification.ores.articletopic/Culture.Media.Media*|991|classification.ores.articletopic/Culture.Media.Films|998","Q3520549","tt0000845","The Deception","match",NA,NA
"Der Staatsanwalt hat das Wort: Störende Geräusche","classification.ores.articletopic/Culture.Media.Media*|1000|classification.ores.articletopic/Culture.Media.Films|1000","Q1197090","tt1946759","Aus der Arbeit einer Schiedskommission","not exact match",NA,NA
"Satellite Awards 1997","classification.ores.articletopic/Culture.Media.Films|980|classification.ores.articletopic/Culture.Media.Media*|990","Q1727449","tt9887846","The Second Annual Golden Satellite Awards","not exact match",NA,NA
"The Facts of Life","classification.ores.articletopic/Culture.Media.Films|951|classification.ores.articletopic/Culture.Media.Music|999|classification.ores.articletopic/Culture.Media.Media*|1000","Q61642739","tt0053810","The Facts of Life","match",NA,NA
"NAACP Image Awards 1997","classification.ores.articletopic/Culture.Media.Films|831|classification.ores.articletopic/Culture.Media.Television|562|classification.ores.articletopic/Culture.Media.Media*|917|classification.ores.articletopic/Culture.Biography.Biography*|787","Q1268913","tt0273047","28th NAACP Image Awards","not exact match",NA,NA
"David Barsamian","classification.ores.articletopic/Culture.Media.Films|423|classification.ores.articletopic/Culture.Media.Media*|980","Q5231172","tt3014528","Targeting Iran","not exact match",NA,NA
"B3 Biennale des bewegten Bildes 2017","classification.ores.articletopic/Culture.Media.Media*|855|classification.ores.articletopic/Culture.Media.Films|705","Q107308394","tt10319056","Film Pioneer Jonas Mekas Receives the B3 BEN Award","not exact match",NA,NA
"Kino in Afghanistan","classification.ores.articletopic/Geography.Regions.Asia.Asia*|992|classification.ores.articletopic/Culture.Media.Films|910|classification.ores.articletopic/Geography.Regions.Asia.South Asia|998|classification.ores.articletopic/Culture.Media.Media*|680|recommendation.image/exists|1","Q2973129","tt1726186","Love and Friendship","not exact match",NA,NA
"Queen & Slim: The Soundtrack","classification.ores.articletopic/Culture.Media.Films|275|classification.ores.articletopic/Culture.Media.Music|943|classification.ores.articletopic/Culture.Media.Media*|891","Q74178605","tt8722346","Queen & Slim","not exact match",NA,NA
"NAACP Image Awards 1996","classification.ores.articletopic/Culture.Media.Media*|943|classification.ores.articletopic/Geography.Regions.Americas.North_America|600|classification.ores.articletopic/Culture.Media.Films|890|classification.ores.articletopic/Culture.Media.Television|658|classification.ores.articletopic/Culture.Biography.Biography*|793","Q1659594","tt0273046","27th NAACP Image Awards","not exact match",NA,NA
"Boston Society of Film Critics Award für den besten Dokumentarfilm","classification.ores.articletopic/Culture.Media.Films|994|classification.ores.articletopic/Culture.Media.Media*|983","Q894587","tt0095515","Let's Get Lost","not exact match",NA,NA
"National Film Award/Bester Dokumentarfilm","classification.ores.articletopic/Culture.Media.Films|998|classification.ores.articletopic/Geography.Regions.Asia.Asia*|920|classification.ores.articletopic/Culture.Media.Media*|982|classification.ores.articletopic/Geography.Regions.Asia.South Asia|976","Q1967157","tt0832848","AFSPA, 1958","not exact match",NA,NA
