"title","weighted_tags","wikibase_item","FilmID","primaryTitle","status","QID.imdb","imdb.status"
"Kariya (film)","classification.ores.articletopic/Geography.Regions.Asia.Asia*|980|classification.ores.articletopic/Culture.Media.Media*|997|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|988|classification.ores.articletopic/Culture.Media.Films|994|classification.ores.drafttopic/Culture.Media.Media*|966|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|867|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|963|classification.ores.drafttopic/Culture.Media.Films|998","Q6371118","tt12867926","Kariya","not exact match",NA,NA
"Indubala Bhaater Hotel","classification.ores.articletopic/Geography.Regions.Asia.Asia*|907|classification.ores.articletopic/Culture.Media.Films|970|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|946|classification.ores.articletopic/Culture.Media.Media*|1000|classification.ores.drafttopic/Culture.Media.Media*|925|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|842|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|986","Q118897494","tt26542712","Indubala Bhaater Hotel","match",NA,NA
"Christian and Joseph Cousins","classification.ores.articletopic/Culture.Biography.Women|538|classification.ores.articletopic/Culture.Biography.Biography*|930|classification.ores.articletopic/Culture.Media.Media*|880|classification.ores.articletopic/Culture.Media.Films|938|classification.ores.drafttopic/Culture.Media.Media*|780","Q4241280","tt0099938","Kindergarten Cop","not exact match",NA,NA
"Nunsploitation","classification.ores.articletopic/Culture.Philosophy and religion|439|classification.ores.articletopic/Culture.Media.Films|947|classification.ores.drafttopic/Culture.Media.Films|923","Q1377546","tt1385949","Nun of That","not exact match",NA,NA
"Penguin Highway","classification.ores.articletopic/Culture.Literature|998|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|998|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|1000|classification.ores.articletopic/Culture.Media.Films|615|classification.ores.articletopic/Culture.Media.Media*|705|classification.ores.drafttopic/Culture.Media.Films|739|classification.ores.drafttopic/Culture.Literature|996|classification.ores.drafttopic/Culture.Visual arts.Visual arts*|991|classification.ores.drafttopic/Culture.Internet culture|594|classification.ores.drafttopic/Culture.Media.Media*|688|classification.ores.drafttopic/Culture.Visual arts.Comics and Anime|999","Q55284249","tt8076344","Penguin Highway","match",NA,NA
"Nava Gadi Nava Rajya","classification.ores.articletopic/Culture.Biography.Biography*|607|classification.ores.articletopic/Culture.Media.Media*|874|classification.ores.articletopic/Culture.Media.Films|546|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|922|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|840|classification.ores.drafttopic/Culture.Media.Television|564|classification.ores.drafttopic/Culture.Media.Media*|971","Q114342845","tt28351955","Nava Gadi Nava Rajya","match",NA,NA
"Vipul K. Rawal","classification.ores.articletopic/Culture.Biography.Biography*|989|classification.ores.articletopic/Culture.Media.Films|994|classification.ores.articletopic/Culture.Media.Media*|928|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|651|classification.ores.drafttopic/Culture.Media.Media*|916|classification.ores.drafttopic/Culture.Media.Films|912","Q7933507","tt8017136","Tony: My Mentor the Serial Killer","not exact match",NA,NA
"Defunctland","classification.ores.articletopic/Culture.Media.Entertainment|973|classification.ores.articletopic/Culture.Media.Media*|990|classification.ores.articletopic/Culture.Media.Films|607|classification.ores.drafttopic/Culture.Media.Television|900|classification.ores.drafttopic/Culture.Media.Entertainment|914|classification.ores.drafttopic/Culture.Media.Media*|994","Q62099173","tt7974672","Defunctland","match",NA,NA
"See You Next Wednesday","classification.ores.articletopic/Culture.Media.Films|971|classification.ores.articletopic/Culture.Media.Entertainment|440|classification.ores.articletopic/Culture.Media.Media*|982|classification.ores.drafttopic/Culture.Media.Media*|967|classification.ores.drafttopic/Culture.Media.Entertainment|203|classification.ores.drafttopic/Culture.Media.Films|998","Q3477644","tt3952966","Annulment","not exact match",NA,NA
"Chowk (film)","classification.ores.articletopic/Culture.Media.Media*|999|classification.ores.articletopic/Culture.Media.Films|999|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|950|classification.ores.drafttopic/Culture.Media.Films|995|classification.ores.drafttopic/Culture.Media.Media*|984|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|988","Q118910424","tt27303282","Chowk","not exact match",NA,NA
"Amaran (film)","classification.ores.articletopic/Culture.Media.Media*|999|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|972|classification.ores.articletopic/Geography.Regions.Asia.Asia*|977|classification.ores.articletopic/Culture.Media.Films|998|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|993|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|987|classification.ores.drafttopic/Culture.Media.Films|982|classification.ores.drafttopic/Culture.Media.Media*|975|recommendation.image_section/exists|1","Q4740141","tt10713436","Amaran 1992","not exact match",NA,NA
"Joshna Fernando","classification.ores.articletopic/Culture.Media.Media*|997|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|965|classification.ores.articletopic/Geography.Regions.Asia.Asia*|943|classification.ores.articletopic/Culture.Media.Films|998|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|839|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|954|classification.ores.drafttopic/Culture.Biography.Biography*|944|classification.ores.drafttopic/Culture.Media.Media*|584","Q21621287","tt12874608","Naadi Thudikuthadi","not exact match",NA,NA
"Chocklet","classification.ores.articletopic/Culture.Media.Media*|932|classification.ores.articletopic/Culture.Media.Films|939|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|880|classification.ores.articletopic/Geography.Regions.Asia.Asia*|934|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|714|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|810|classification.ores.drafttopic/Culture.Media.Media*|934|classification.ores.drafttopic/Culture.Media.Films|932","Q5103590","tt3907636","Chocklet","match",NA,NA
"Bachi (film)","classification.ores.articletopic/Geography.Regions.Asia.South_Asia|924|classification.ores.articletopic/Geography.Regions.Asia.Asia*|917|classification.ores.articletopic/Culture.Media.Media*|996|classification.ores.articletopic/Culture.Media.Films|978|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|985|classification.ores.drafttopic/Culture.Media.Media*|956|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|998|classification.ores.drafttopic/Culture.Media.Films|967","Q16246896","tt1694521","Baachi","not exact match",NA,NA
"Olsen Gang","classification.ores.articletopic/Culture.Media.Films|771|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|960|classification.ores.articletopic/Geography.Regions.Europe.Europe*|946|classification.ores.articletopic/Culture.Media.Media*|847|classification.ores.drafttopic/Geography.Regions.Europe.Europe*|840|classification.ores.drafttopic/Culture.Media.Media*|523|classification.ores.drafttopic/Geography.Regions.Europe.Northern Europe|840|recommendation.image_section/exists|1","Q1047863","tt0063386","The Olsen Gang","not exact match",NA,NA
"Science Fiction/Double Feature","classification.ores.articletopic/Culture.Media.Films|813|classification.ores.articletopic/Culture.Media.Music|520|classification.ores.articletopic/Culture.Media.Media*|935|classification.ores.drafttopic/Culture.Media.Music|418|classification.ores.drafttopic/Culture.Media.Media*|966|classification.ores.drafttopic/Culture.Media.Films|939","Q2260209","tt0073629","The Rocky Horror Picture Show","not exact match",NA,NA
"Annapurna Photo Studio","classification.ores.articletopic/Geography.Regions.Asia.South_Asia|585|classification.ores.articletopic/Culture.Media.Films|569|classification.ores.articletopic/Geography.Regions.Asia.Asia*|546|classification.ores.articletopic/Culture.Media.Media*|938|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|532|classification.ores.drafttopic/Culture.Media.Media*|976|classification.ores.drafttopic/Culture.Media.Films|928","Q119625118","tt27730573","Annapurna Photo Studio","match",NA,NA
"1920 in film","classification.ores.articletopic/Culture.Media.Media*|965|classification.ores.articletopic/Culture.Media.Films|956|classification.ores.drafttopic/Culture.Media.Media*|967|classification.ores.drafttopic/Culture.Media.Films|989","Q220391","tt4966564","La Mariposa negra","not exact match",NA,NA
"Harman and Ising","classification.ores.articletopic/Culture.Media.Media*|966|classification.ores.articletopic/Culture.Media.Films|948|classification.ores.drafttopic/Culture.Media.Media*|939|classification.ores.drafttopic/Culture.Visual arts.Comics and Anime|740|classification.ores.drafttopic/Culture.Media.Films|996|recommendation.image_section/exists|1","Q983477","tt1129366","The Adventures of Sir Gee Whiz on the Other Side of the Moon","not exact match",NA,NA
"Bujji Ila Raa","classification.ores.articletopic/Culture.Media.Films|993|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|737|classification.ores.articletopic/Culture.Media.Media*|973|classification.ores.articletopic/Geography.Regions.Asia.Asia*|699|classification.ores.drafttopic/Culture.Media.Media*|904|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|923|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|862|classification.ores.drafttopic/Culture.Media.Films|976","Q120970334","tt21626274","Bujji Ila Raa","match",NA,NA
"Finding Nemo Submarine Voyage","classification.ores.articletopic/Culture.Media.Films|934|classification.ores.articletopic/Culture.Media.Media*|948|classification.ores.articletopic/Culture.Media.Entertainment|749|classification.ores.drafttopic/Culture.Media.Media*|924|classification.ores.drafttopic/Culture.Media.Entertainment|568|classification.ores.drafttopic/Culture.Media.Films|700","Q2920234","tt1319713","Finding Nemo Submarine Voyage","match",NA,NA
"Kasthuri Maan","classification.ores.articletopic/Culture.Media.Films|975|classification.ores.articletopic/Geography.Regions.Asia.Asia*|973|classification.ores.articletopic/Culture.Media.Media*|963|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|984|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|996|classification.ores.drafttopic/Culture.Media.Films|980|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|999|classification.ores.drafttopic/Culture.Media.Media*|970","Q6374808","tt13746284","Kasthuri Maan","match",NA,NA
"Neal Purvis and Robert Wade","classification.ores.articletopic/Culture.Media.Media*|967|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|699|classification.ores.articletopic/Culture.Media.Films|994|classification.ores.articletopic/Geography.Regions.Europe.Europe*|592|classification.ores.drafttopic/Culture.Media.Films|958|classification.ores.drafttopic/Culture.Media.Media*|930|classification.ores.drafttopic/Culture.Literature|503","Q378083","tt1634122","Johnny English Reborn","not exact match",NA,NA
"Prem Kumar (film)","classification.ores.articletopic/Culture.Media.Films|991|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|985|classification.ores.articletopic/Culture.Media.Media*|970|classification.ores.articletopic/Geography.Regions.Asia.Asia*|963|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|997|classification.ores.drafttopic/Culture.Media.Media*|978|classification.ores.drafttopic/Culture.Media.Films|973|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|969","Q121878848","tt15340716","Prem Kumar","not exact match",NA,NA
"Pallu Padama Paathukka","classification.ores.articletopic/Geography.Regions.Asia.Asia*|977|classification.ores.articletopic/Culture.Media.Films|998|classification.ores.articletopic/Culture.Media.Media*|948|classification.ores.articletopic/Geography.Regions.Asia.South Asia|997|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|952|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|972|classification.ores.drafttopic/Culture.Media.Films|982|classification.ores.drafttopic/Culture.Media.Media*|931","Q117190943","tt7853258","Pallu Padama Paathuka","not exact match",NA,NA
"Digital movie camera","classification.ores.articletopic/Culture.Media.Media*|988|classification.ores.articletopic/Culture.Media.Films|999|classification.ores.drafttopic/Culture.Media.Media*|899|classification.ores.drafttopic/Culture.Media.Films|996|classification.ores.drafttopic/Culture.Visual arts.Visual arts*|681","Q6145694","tt1748207","Sound of My Voice","not exact match",NA,NA
"Self-discovery","classification.ores.articletopic/Culture.Media.Media*|951|classification.ores.articletopic/Culture.Media.Films|615|classification.ores.drafttopic/Culture.Media.Media*|830","Q1726563","tt1381850","Petals: Journey Into Self Discovery","not exact match",NA,NA
"Rocky (2008 film)","classification.ores.articletopic/Culture.Media.Media*|995|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|999|classification.ores.articletopic/Culture.Media.Films|983|classification.ores.articletopic/Geography.Regions.Asia.Asia*|997|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|988|classification.ores.drafttopic/Culture.Media.Films|992|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|998|classification.ores.drafttopic/Culture.Media.Media*|981","Q19895876","tt4089614","Rocky","not exact match",NA,NA
"Kathryn Merteuil","classification.ores.articletopic/Culture.Media.Films|577|classification.ores.articletopic/Culture.Media.Media*|782|classification.ores.drafttopic/Culture.Literature|888|classification.ores.drafttopic/Culture.Media.Media*|909","Q6377092","tt0139134","Cruel Intentions","not exact match",NA,NA
"Whatever (novel)","classification.ores.articletopic/Culture.Media.Media*|851|classification.ores.articletopic/History_and_Society.Society|672|classification.ores.articletopic/Culture.Media.Films|507|classification.ores.drafttopic/Culture.Literature|980|classification.ores.drafttopic/Culture.Media.Books|994|classification.ores.drafttopic/Culture.Media.Media*|946","Q784197","tt0211359","Whatever","not exact match",NA,NA
"1923 in film","classification.ores.articletopic/Culture.Media.Media*|973|classification.ores.articletopic/Culture.Media.Films|962|classification.ores.articletopic/History_and_Society.History|562|classification.ores.drafttopic/Culture.Biography.Biography*|577|classification.ores.drafttopic/Geography.Regions.Americas.North America|802|classification.ores.drafttopic/Culture.Media.Media*|893","Q521398","tt4989632","Hoy o nuca, bésame","not exact match",NA,NA
"The Magnificent Ambersons","classification.ores.articletopic/Culture.Media.Films|672|classification.ores.articletopic/Culture.Media.Media*|984|classification.ores.articletopic/Culture.Media.Books|944|classification.ores.articletopic/Culture.Literature|959|classification.ores.drafttopic/Culture.Media.Books|535|classification.ores.drafttopic/Culture.Literature|828|classification.ores.drafttopic/Culture.Media.Media*|970","Q5239187","tt0016198","Pampered Youth","not exact match",NA,NA
"Die Csárdásfürstin","classification.ores.articletopic/Culture.Media.Music|833|classification.ores.articletopic/Culture.Media.Films|306|classification.ores.articletopic/Culture.Media.Media*|948|classification.ores.drafttopic/Culture.Media.Media*|922|classification.ores.drafttopic/Geography.Regions.Europe.Europe*|701|classification.ores.drafttopic/Culture.Media.Music|352","Q547258","tt0237742","Silva","not exact match",NA,NA
"Great Moments with Mr. Lincoln","classification.ores.articletopic/Culture.Media.Entertainment|577|classification.ores.articletopic/Culture.Media.Films|665|classification.ores.articletopic/Culture.Media.Media*|839|classification.ores.drafttopic/Culture.Media.Entertainment|801|classification.ores.drafttopic/Culture.Media.Films|963|classification.ores.drafttopic/Culture.Media.Media*|980","Q2364739","tt0070896","The Walt Disney Story","not exact match",NA,NA
"Crazy Rich Asians (soundtrack)","classification.ores.articletopic/Culture.Media.Music|692|classification.ores.articletopic/Culture.Media.Media*|998|classification.ores.articletopic/Culture.Media.Films|644|classification.ores.drafttopic/Culture.Media.Films|957|classification.ores.drafttopic/Culture.Media.Music|548|classification.ores.drafttopic/Culture.Media.Media*|957","Q56284145","tt3104988","Crazy Rich Asians","not exact match",NA,NA
"A Bug's Land","classification.ores.articletopic/Culture.Media.Films|917|classification.ores.articletopic/Culture.Media.Media*|949|classification.ores.drafttopic/Culture.Media.Media*|932|classification.ores.drafttopic/Culture.Media.Films|549","Q3073733","tt0194051","It's Tough to Be a Bug","not exact match",NA,NA
"The Goddamn George Liquor Program","classification.ores.articletopic/Culture.Media.Films|696|classification.ores.articletopic/Geography.Regions.Americas.North America|534|classification.ores.articletopic/Culture.Media.Television|852|classification.ores.articletopic/Culture.Media.Media*|824|classification.ores.articletopic/Culture.Linguistics|957|classification.ores.drafttopic/Culture.Media.Films|719|classification.ores.drafttopic/Culture.Media.Media*|874|classification.ores.drafttopic/Culture.Media.Television|827","Q7736921","tt0267182","The Goddamn George Liquor Program","match",NA,NA
"Computer Animation Production System","classification.ores.articletopic/Culture.Media.Media*|921|classification.ores.articletopic/Culture.Media.Films|934|classification.ores.drafttopic/Culture.Media.Media*|906|classification.ores.drafttopic/STEM.STEM*|575|classification.ores.drafttopic/Culture.Media.Films|987","Q635983","tt0107688","The Nightmare Before Christmas","not exact match",NA,NA
"Nomadland: Surviving America in the Twenty-First Century","classification.ores.articletopic/Culture.Media.Media*|999|classification.ores.articletopic/Culture.Media.Books|737|classification.ores.articletopic/Culture.Literature|909|classification.ores.articletopic/Culture.Media.Films|592|classification.ores.drafttopic/Culture.Literature|909|classification.ores.drafttopic/Culture.Media.Media*|941","Q65075703","tt7907666","CamperForce","not exact match",NA,NA
"The Woman in the Room","classification.ores.articletopic/Culture.Literature|982|classification.ores.articletopic/Culture.Media.Films|902|classification.ores.articletopic/Culture.Media.Media*|949|classification.ores.articletopic/Culture.Media.Books|991|classification.ores.drafttopic/Culture.Literature|842|classification.ores.drafttopic/Culture.Media.Media*|949|classification.ores.drafttopic/Culture.Media.Books|984|classification.ores.drafttopic/Culture.Biography.Biography*|516","Q4179477","tt0086534","The Woman in the Room","match",NA,NA
"Gun barrel sequence","classification.ores.articletopic/Culture.Media.Films|971|classification.ores.articletopic/Culture.Media.Media*|922|classification.ores.articletopic/STEM.STEM*|501|classification.ores.drafttopic/Culture.Media.Media*|908|classification.ores.drafttopic/Culture.Media.Films|965","Q2601136","tt0246460","Die Another Day","not exact match",NA,NA
"Cinema of Africa","classification.ores.articletopic/Culture.Media.Films|993|classification.ores.articletopic/Culture.Media.Media*|968|classification.ores.articletopic/Geography.Regions.Africa.Africa*|926|classification.ores.drafttopic/Geography.Regions.Africa.Africa*|998|classification.ores.drafttopic/Culture.Biography.Biography*|591","Q387670","tt1508328","Pumzi","not exact match",NA,NA
"Bhalchandra Kadam","classification.ores.articletopic/Geography.Regions.Asia.Asia*|554|classification.ores.articletopic/Culture.Media.Films|798|classification.ores.articletopic/Culture.Media.Media*|926|classification.ores.articletopic/Culture.Biography.Biography*|960|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|988|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|958","Q19560913","tt6219447",NA,NA,NA,NA
"Master (soundtrack)","classification.ores.articletopic/Culture.Media.Music|808|classification.ores.articletopic/Culture.Media.Media*|998|classification.ores.articletopic/Culture.Media.Films|546|classification.ores.articletopic/Geography.Regions.Asia.Asia*|651|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|562|classification.ores.drafttopic/Culture.Media.Media*|987|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|826|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|708","Q96392220","tt10579952","Master","not exact match",NA,NA
"The Dark Knight Rises (soundtrack)","classification.ores.articletopic/Culture.Literature|822|classification.ores.articletopic/Culture.Media.Media*|973|classification.ores.articletopic/Culture.Media.Films|577|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|847|classification.ores.articletopic/Culture.Media.Music|777|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|934|classification.ores.drafttopic/Culture.Media.Films|816|classification.ores.drafttopic/Culture.Media.Media*|939","Q7728960","tt1345836","The Dark Knight Rises","not exact match",NA,NA
"3 Idiots (soundtrack)","classification.ores.articletopic/Culture.Media.Media*|999|classification.ores.articletopic/Culture.Media.Films|953|classification.ores.articletopic/Culture.Media.Music|538|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|993|classification.ores.articletopic/Geography.Regions.Asia.Asia*|979|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|663|classification.ores.drafttopic/Culture.Media.Media*|943|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|912","Q109285264","tt1187043","3 Idiots","not exact match",NA,NA
"Spike and Mike's Festival of Animation","classification.ores.articletopic/Culture.Media.Media*|956|classification.ores.articletopic/Culture.Media.Films|859|classification.ores.drafttopic/Culture.Media.Media*|815|classification.ores.drafttopic/Culture.Media.Films|923","Q7577220","tt7054046","Animation Outlaws","not exact match",NA,NA
"Famous Monsters of Filmland","classification.ores.articletopic/Culture.Media.Media*|951|classification.ores.articletopic/Culture.Media.Films|546|classification.ores.articletopic/Culture.Media.Entertainment|912|classification.ores.drafttopic/Culture.Media.Media*|976|classification.ores.drafttopic/Culture.Literature|892|classification.ores.drafttopic/Culture.Media.Entertainment|977","Q5433473","tt2180547","The AckerMonster Chronicles!","not exact match",NA,NA
"Thiranottam","classification.ores.articletopic/Culture.Media.Films|982|classification.ores.articletopic/Culture.Media.Media*|997|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|983|classification.ores.articletopic/Geography.Regions.Asia.Asia*|976|classification.ores.articletopic/Culture.Biography.Biography*|699|classification.ores.drafttopic/Culture.Media.Media*|926|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|997|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|979|classification.ores.drafttopic/Culture.Media.Films|956","Q7784722","tt10843328","Thiranottam","match",NA,NA
"The Dagger of Kamui","classification.ores.articletopic/Culture.Visual arts.Comics and Anime|998|classification.ores.articletopic/Culture.Literature|995|classification.ores.articletopic/Culture.Visual arts.Visual arts*|972|classification.ores.articletopic/Culture.Media.Films|610|classification.ores.articletopic/Geography.Regions.Asia.Asia*|475|classification.ores.articletopic/Geography.Regions.Asia.East Asia|752|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|633|classification.ores.drafttopic/Culture.Literature|992|classification.ores.drafttopic/Culture.Visual arts.Visual arts*|986|classification.ores.drafttopic/Culture.Media.Films|765|classification.ores.drafttopic/Culture.Visual arts.Comics and Anime|998","Q3205406","tt0088983","The Dagger of Kamui","match",NA,NA
"Pillarbox","classification.ores.articletopic/Culture.Media.Films|685|classification.ores.articletopic/Culture.Media.Media*|993|classification.ores.articletopic/Culture.Media.Television|777|classification.ores.drafttopic/Culture.Media.Media*|910","Q1756901","tt0018455","Sunrise","not exact match",NA,NA
"Literary adaptation","classification.ores.articletopic/Culture.Media.Films|343|classification.ores.articletopic/Culture.Media.Media*|912|classification.ores.articletopic/Culture.Media.Books|868|classification.ores.articletopic/Culture.Literature|857|classification.ores.drafttopic/Culture.Literature|881|classification.ores.drafttopic/Culture.Media.Media*|960","Q352425","tt0000420","Alice in Wonderland","not exact match",NA,NA
"Chatter Telephone","classification.ores.articletopic/Culture.Media.Films|455|classification.ores.articletopic/Culture.Media.Media*|980|classification.ores.articletopic/Culture.Media.Entertainment|946|classification.ores.drafttopic/Culture.Media.Films|718|classification.ores.drafttopic/Culture.Media.Entertainment|904|classification.ores.drafttopic/Culture.Media.Media*|973","Q5087922","tt0435761","Toy Story 3","not exact match",NA,NA
"Angie Ferro","classification.ores.articletopic/Geography.Regions.Asia.Southeast_Asia|932|classification.ores.articletopic/Geography.Regions.Asia.Asia*|855|classification.ores.articletopic/Culture.Media.Films|615|classification.ores.articletopic/Culture.Media.Media*|749|classification.ores.drafttopic/Culture.Biography.Biography*|852|classification.ores.drafttopic/Geography.Regions.Asia.Southeast Asia|998|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|980","Q121670359","tt0318412","Magdusa ka!","not exact match",NA,NA
"Welcome to Sudden Death","classification.ores.articletopic/Culture.Media.Media*|965|classification.ores.articletopic/Culture.Media.Films|515|classification.ores.drafttopic/Culture.Media.Films|882|classification.ores.drafttopic/Culture.Media.Media*|951","Q115822664","tt10804786","Welcome to Sudden Death","match",NA,NA
"Bronson Canyon","classification.ores.articletopic/Culture.Biography.Biography*|622|classification.ores.articletopic/Culture.Media.Media*|924|classification.ores.articletopic/Culture.Media.Films|859|classification.ores.drafttopic/Culture.Media.Media*|655|classification.ores.drafttopic/Geography.Regions.Americas.North America|556|recommendation.image_section/exists|1","Q2926090","tt0076915","The White Buffalo","not exact match",NA,NA
"Melshi","classification.ores.articletopic/Culture.Media.Media*|992|classification.ores.articletopic/Culture.Literature|771|classification.ores.articletopic/Culture.Media.Films|998|classification.ores.drafttopic/Culture.Literature|960|classification.ores.drafttopic/Culture.Media.Media*|928|classification.ores.drafttopic/Culture.Media.Films|693","Q116030307","tt3748528","Rogue One: A Star Wars Story","not exact match",NA,NA
"Aki and Pawpaw","classification.ores.articletopic/Culture.Media.Media*|997|classification.ores.articletopic/Culture.Media.Films|997|classification.ores.drafttopic/Geography.Regions.Africa.Africa*|657|classification.ores.drafttopic/Culture.Media.Media*|934|classification.ores.drafttopic/Geography.Regions.Africa.Western Africa|941|classification.ores.drafttopic/Culture.Media.Films|876","Q111664462","tt16411110","Aki and Pawpaw","match",NA,NA
"Anniyan (soundtrack)","classification.ores.articletopic/Geography.Regions.Asia.South_Asia|899|classification.ores.articletopic/Culture.Media.Films|577|classification.ores.articletopic/Culture.Media.Media*|983|classification.ores.articletopic/Geography.Regions.Asia.Asia*|953|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|941|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|983|classification.ores.drafttopic/Culture.Media.Media*|893","Q107630951","tt0376127","Anniyan","not exact match",NA,NA
"Matthew Hoffman (TV host)","classification.ores.articletopic/Geography.Regions.Americas.North_America|737|classification.ores.articletopic/Culture.Media.Media*|972|classification.ores.articletopic/Culture.Media.Films|538|classification.ores.drafttopic/Culture.Media.Media*|932|classification.ores.drafttopic/Culture.Media.Television|523|classification.ores.drafttopic/Culture.Biography.Biography*|679","Q115862441","tt16410152","The Thanksgiving Day Parade on CBS","not exact match",NA,NA
"Val Verde (fictional country)","classification.ores.articletopic/Culture.Media.Media*|658|classification.ores.articletopic/Culture.Literature|546|classification.ores.articletopic/Culture.Media.Films|546|classification.ores.drafttopic/Culture.Literature|469","Q2602829","tt0505574","Plague Ship of Val Verde","not exact match",NA,NA
"Pride & Prejudice (soundtrack)","classification.ores.articletopic/Culture.Media.Films|957|classification.ores.articletopic/Culture.Media.Music|669|classification.ores.articletopic/Culture.Media.Media*|947|classification.ores.drafttopic/Culture.Media.Music|533|classification.ores.drafttopic/Culture.Media.Media*|951|classification.ores.drafttopic/Culture.Media.Films|932","Q4143921","tt0414387","Pride & Prejudice","not exact match",NA,NA
"The Captain's Daughter","classification.ores.articletopic/Culture.Media.Books|711|classification.ores.articletopic/Culture.Literature|840|classification.ores.articletopic/Culture.Media.Media*|971|classification.ores.articletopic/Culture.Media.Films|807|classification.ores.articletopic/History and Society.Society|453|classification.ores.articletopic/Geography.Regions.Asia.Asia*|629|classification.ores.drafttopic/Culture.Media.Books|587|classification.ores.drafttopic/Culture.Literature|818|classification.ores.drafttopic/History and Society.Society|303|classification.ores.drafttopic/Culture.Media.Media*|941","Q144569","tt0167380","The Captain's Daughter","match",NA,NA
"Catch Me If You Can (soundtrack)","classification.ores.articletopic/Culture.Media.Music|881|classification.ores.articletopic/Culture.Media.Media*|981|classification.ores.articletopic/Culture.Media.Films|845|classification.ores.drafttopic/Culture.Media.Music|543|classification.ores.drafttopic/Culture.Media.Media*|964","Q5051659","tt0264464","Catch Me If You Can","not exact match",NA,NA
"Movietone News","classification.ores.articletopic/Culture.Media.Films|661|classification.ores.articletopic/Culture.Media.Media*|939|classification.ores.drafttopic/Culture.Media.Films|984|classification.ores.drafttopic/History and Society.Business and economics|142|classification.ores.drafttopic/Culture.Media.Media*|963","Q116293563","tt0271171","Shaw Talks for Movietone News","not exact match",NA,NA
"Gravitas Ventures","classification.ores.articletopic/Culture.Media.Media*|993|classification.ores.articletopic/Culture.Media.Films|957|classification.ores.drafttopic/Culture.Biography.Biography*|922|classification.ores.drafttopic/Culture.Sports|996","Q5597985","tt13101714","All Eyes","not exact match",NA,NA
"Sathiya Sothanai","classification.ores.articletopic/Culture.Media.Media*|985|classification.ores.articletopic/Culture.Media.Films|957|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|691|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|869|classification.ores.drafttopic/Culture.Media.Media*|907|classification.ores.drafttopic/Culture.Media.Films|876","Q120800057","tt13189304","Sathiya Sodhanai","not exact match",NA,NA
