"title","weighted_tags","wikibase_item","FilmID","primaryTitle","status","QID.imdb","imdb.status"
"جيا كوبولا","classification.ores.articletopic/Culture.Media.Media*|743|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Geography.Regions.Americas.North_America|712|classification.ores.articletopic/Culture.Media.Films|692","Q9267785","tt0099674","The Godfather Part III","not exact match",NA,NA
"إلين ترافولتا","classification.ores.articletopic/Culture.Media.Media*|899|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Television|592|classification.ores.articletopic/Culture.Biography.Women|658|classification.ores.articletopic/Geography.Regions.Americas.North_America|585|classification.ores.articletopic/Culture.Media.Films|826","Q5365040","tt0077631","Grease","not exact match",NA,NA
"فارس القمر","classification.ores.articletopic/Culture.Literature|995|classification.ores.articletopic/Culture.Visual arts.Visual arts*|991|classification.ores.articletopic/Culture.Media.Films|284","Q1037532","tt10234724","Moon Knight","not exact match",NA,NA
"جوني ميلفيل","classification.ores.articletopic/Culture.Biography.Biography*|997|classification.ores.articletopic/Culture.Media.Media*|926|classification.ores.articletopic/Culture.Media.Films|749","Q27834521","tt3841424","Land of Mine","not exact match",NA,NA
"دينيس ويفر","classification.ores.articletopic/Geography.Regions.Americas.North_America|705|classification.ores.articletopic/Culture.Media.Media*|644|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Films|500","Q365550","tt0299172","Home on the Range","not exact match",NA,NA
"حبيب (فيلم قصير)","classification.ores.articletopic/Culture.Media.Films|975|classification.ores.articletopic/Culture.Media.Media*|939|classification.ores.articletopic/Geography.Regions.Africa.Northern Africa|862|classification.ores.articletopic/Geography.Regions.Africa.Africa*|969","Q109298893","tt11162714","Habib","not exact match",NA,NA
"إيريكا سيرا","classification.ores.articletopic/Culture.Media.Media*|835|classification.ores.articletopic/Culture.Media.Films|585|classification.ores.articletopic/Culture.Biography.Women|600|classification.ores.articletopic/Culture.Biography.Biography*|985|classification.ores.articletopic/Geography.Regions.Americas.North_America|585|classification.ores.articletopic/Culture.Media.Television|679","Q444117","tt3717490","Power Rangers","not exact match",NA,NA
"ديدي فايفر","classification.ores.articletopic/Culture.Media.Films|486|classification.ores.articletopic/Geography.Regions.Europe.Europe*|824|classification.ores.articletopic/Culture.Biography.Biography*|995|classification.ores.articletopic/Culture.Media.Media*|671","Q457975","tt0118055","Up Close & Personal","not exact match",NA,NA
"جولشان جروفر","classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|843|classification.ores.articletopic/Culture.Media.Media*|771|classification.ores.articletopic/Geography.Regions.Asia.Asia*|724|classification.ores.articletopic/Culture.Media.Films|822","Q3489680","tt0164550","Duplicate","not exact match",NA,NA
"سينما دنماركية","classification.ores.articletopic/Culture.Media.Media*|967|classification.ores.articletopic/Geography.Regions.Europe.Europe*|887|classification.ores.articletopic/Culture.Media.Films|997|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|989","Q912397","tt0049413","Kispus","not exact match",NA,NA
"أفراح صغيرة (فيلم)","classification.ores.articletopic/Culture.Media.Films|992|classification.ores.articletopic/Geography.Regions.Africa.Northern Africa|967|classification.ores.articletopic/Culture.Media.Media*|980|classification.ores.articletopic/Geography.Regions.Africa.Africa*|968","Q29512943","tt3644024","Petits bonheurs","not exact match",NA,NA
"جيا مانتيجنا","classification.ores.articletopic/Culture.Media.Media*|766|classification.ores.articletopic/Culture.Media.Films|731|classification.ores.articletopic/Culture.Biography.Women|705|classification.ores.articletopic/Culture.Biography.Biography*|994","Q290103","tt0337563","13 Going on 30","not exact match",NA,NA
"كابتن مافريك","classification.ores.articletopic/Culture.Literature|896|classification.ores.articletopic/Culture.Media.Films|839|classification.ores.articletopic/Culture.Media.Media*|718|classification.ores.articletopic/Culture.Biography.Biography*|672","Q7172158","tt1745960","Top Gun: Maverick","not exact match",NA,NA
"أناليز باسو","classification.ores.articletopic/Culture.Media.Films|782|classification.ores.articletopic/Culture.Biography.Women|523|classification.ores.articletopic/Culture.Biography.Biography*|985|classification.ores.articletopic/Culture.Media.Media*|990","Q4767833","tt4361050","Ouija: Origin of Evil","not exact match",NA,NA
"شباب يحترق (فيلم)","classification.ores.articletopic/Culture.Media.Films|973|classification.ores.articletopic/Culture.Media.Media*|990","Q113336048","tt0034893","Strangers in the House","not exact match",NA,NA
"كيتلين ستاسي","classification.ores.articletopic/Culture.Biography.Women|692|classification.ores.articletopic/Culture.Media.Media*|994|classification.ores.articletopic/Culture.Biography.Biography*|998|classification.ores.articletopic/Culture.Media.Television|835|classification.ores.articletopic/Geography.Regions.Oceania|997|classification.ores.articletopic/Culture.Media.Films|859","Q288652","tt2710394","Reign","not exact match",NA,NA
"رعب أمتيفيل (سلسلة أفلام)","classification.ores.articletopic/Culture.Media.Media*|995|classification.ores.articletopic/Culture.Media.Films|999|recommendation.image/exists|1","Q2252749","tt0085159","Amityville 3-D","not exact match",NA,NA
"ويل يان لي","classification.ores.articletopic/Culture.Biography.Women|803|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Media*|851|classification.ores.articletopic/Culture.Media.Films|967","Q974139","tt1054470","2007 AZN Asian Excellence Awards","not exact match",NA,NA
"مايكل تروكو","classification.ores.articletopic/Geography.Regions.Americas.North America|800|classification.ores.articletopic/Culture.Media.Films|293|classification.ores.articletopic/Culture.Biography.Biography*|903|classification.ores.articletopic/Culture.Media.Media*|870|classification.ores.articletopic/Culture.Media.Entertainment|492","Q635974","tt4030600","The Bye Bye Man","not exact match",NA,NA
"فيل جونسون","classification.ores.articletopic/Culture.Media.Films|439|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|940|classification.ores.articletopic/Culture.Biography.Biography*|992|classification.ores.articletopic/Geography.Regions.Europe.Europe*|810|classification.ores.articletopic/Culture.Media.Media*|692|classification.ores.articletopic/Culture.Media.Entertainment|284","Q8000017","tt1340107","In a Better World","not exact match",NA,NA
"المحارب العربي (فيلم 2018)","classification.ores.articletopic/Culture.Media.Films|960|classification.ores.articletopic/Culture.Media.Media*|943","Q80706286","tt4887106","Shoot","not exact match",NA,NA
"وضاع حبي هناك (فيلم)","classification.ores.articletopic/Culture.Media.Media*|976|classification.ores.articletopic/Culture.Media.Films|934","Q115165766","tt0065782","Sunflower","not exact match",NA,NA
"فرانشيسكا أنيس","classification.ores.articletopic/Culture.Biography.Women|927|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|758|classification.ores.articletopic/Culture.Biography.Biography*|988|classification.ores.articletopic/Culture.Media.Films|615|classification.ores.articletopic/Geography.Regions.Europe.Europe*|792|recommendation.image/exists|1","Q436769","tt0056937","Cleopatra","not exact match",NA,NA
"تيم دوني","classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|780|classification.ores.articletopic/Culture.Media.Entertainment|355|classification.ores.articletopic/Culture.Media.Films|328|classification.ores.articletopic/Culture.Media.Media*|808|classification.ores.articletopic/Culture.Biography.Biography*|991","Q7803442","tt1109624","Paddington","not exact match",NA,NA
"أكان لابد يا لي لي أن تضيئي النور (رواية)","classification.ores.articletopic/Culture.Media.Media*|868|classification.ores.articletopic/Culture.Media.Films|313","Q109299688","tt0379354","Li Li","not exact match",NA,NA
"بيير إيتيه","classification.ores.articletopic/Culture.Media.Films|941|classification.ores.articletopic/Geography.Regions.Europe.Europe*|672|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|531|classification.ores.articletopic/Culture.Biography.Biography*|992|classification.ores.articletopic/Culture.Media.Media*|957","Q1860448","tt1508675","Le Havre","not exact match",NA,NA
"توم بيتمان","classification.ores.articletopic/Culture.Media.Films|843|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|531|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Media*|672|classification.ores.articletopic/Geography.Regions.Europe.Europe*|531","Q11721652","tt3402236","Murder on the Orient Express","not exact match",NA,NA
"جيك كاسدين","classification.ores.articletopic/Geography.Regions.Americas.North America|514|classification.ores.articletopic/Culture.Media.Films|878|classification.ores.articletopic/Culture.Biography.Biography*|988|classification.ores.articletopic/Culture.Media.Media*|864","Q1678831","tt1720616","Friends with Kids","not exact match",NA,NA
"جاك هيلديارد","classification.ores.articletopic/Culture.Media.Films|366|classification.ores.articletopic/Culture.Biography.Biography*|956|recommendation.link/exists|1","Q436584","tt0085911","Clash of Loyalties","not exact match",NA,NA
"جوكر (جاك نابير)","classification.ores.articletopic/Culture.Media.Media*|777|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|972|classification.ores.articletopic/Culture.Literature|956|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|987|classification.ores.articletopic/Culture.Media.Films|826","Q24049262","tt0096895","Batman","not exact match",NA,NA
"جاين مارخ","classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Films|946|classification.ores.articletopic/Culture.Media.Media*|917|classification.ores.articletopic/Culture.Biography.Women|531","Q256579","tt0800320","Clash of the Titans","not exact match",NA,NA
"تريفانتي رودس","classification.ores.articletopic/Culture.Media.Films|622|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Sports|651","Q7838922","tt1413492","12 Strong","not exact match",NA,NA
"آنا شانسلور","classification.ores.articletopic/Culture.Biography.Women|908|classification.ores.articletopic/Culture.Biography.Biography*|987|classification.ores.articletopic/Culture.Media.Films|282|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|694|recommendation.image/exists|1","Q433089","tt0371724","The Hitchhiker's Guide to the Galaxy","not exact match",NA,NA
"وبعد (فيلم)","classification.ores.articletopic/Culture.Media.Media*|943|classification.ores.articletopic/Culture.Media.Films|941|classification.ores.articletopic/Geography.Regions.Africa.Africa*|988|classification.ores.articletopic/Geography.Regions.Africa.Northern Africa|986","Q12250719","tt0356589","Et après?","not exact match",NA,NA
"الماندلوري (الموسم 3)","classification.ores.articletopic/Culture.Media.Television|985|classification.ores.articletopic/Culture.Media.Entertainment|699|classification.ores.articletopic/Geography.Regions.Americas.North_America|658|classification.ores.articletopic/Culture.Media.Media*|993|classification.ores.articletopic/Culture.Media.Films|884","Q108882382","tt8111088","The Mandalorian","not exact match",NA,NA
"كلا دوفال","classification.ores.articletopic/Geography.Regions.Americas.North_America|507|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Films|965|classification.ores.articletopic/Culture.Media.Media*|979","Q233347","tt1296869","The Keeper","not exact match",NA,NA
"جوردانا سبيرو","classification.ores.articletopic/Culture.Media.Films|975|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Media*|948","Q1141395","tt0924134","The Year of Getting to Know Us","not exact match",NA,NA
"فيكرام سينغ","classification.ores.articletopic/Culture.Media.Media*|637|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Films|500|classification.ores.articletopic/Geography.Regions.Asia.Asia*|887|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|949|classification.ores.articletopic/Culture.Biography.Women|665|recommendation.image/exists|1","Q7929571","tt2555736","The Second Best Exotic Marigold Hotel","not exact match",NA,NA
"دماء في الصحراء (فيلم)","classification.ores.articletopic/Culture.Media.Films|996|classification.ores.articletopic/Geography.Regions.Africa.Africa*|876|classification.ores.articletopic/Culture.Media.Media*|926|classification.ores.articletopic/Geography.Regions.Africa.Northern Africa|854","Q100265311","tt0311012","Blood in the Desert","not exact match",NA,NA
"روشيل هدسون","classification.ores.articletopic/Culture.Media.Media*|713|classification.ores.articletopic/Culture.Biography.Biography*|839|classification.ores.articletopic/Culture.Biography.Women|783|classification.ores.articletopic/Geography.Regions.Americas.North America|824|classification.ores.articletopic/Culture.Media.Films|350|recommendation.image_section/exists|1","Q2756371","tt0046651","That's My Boy","not exact match",NA,NA
"نهار تزاد طفا الضو (فيلم)","classification.ores.articletopic/Geography.Regions.Africa.Northern Africa|969|classification.ores.articletopic/Culture.Media.Films|996|classification.ores.articletopic/Culture.Media.Media*|974|classification.ores.articletopic/Geography.Regions.Africa.Africa*|888","Q60576338","tt2403417","N8ar Tzad Tfa Dow","not exact match",NA,NA
"بيتر وير (مخرج)","classification.ores.articletopic/Culture.Media.Media*|995|classification.ores.articletopic/Culture.Media.Films|986|classification.ores.articletopic/Culture.Biography.Biography*|998","Q55424","tt0079727","The Plumber","not exact match",NA,NA
"ماك سينيت","classification.ores.articletopic/Culture.Biography.Biography*|829|classification.ores.articletopic/Culture.Media.Films|843|classification.ores.articletopic/Culture.Media.Media*|974|classification.ores.articletopic/Culture.Media.Entertainment|358|classification.ores.articletopic/Geography.Regions.Americas.North America|800","Q317574","tt0721407","Mack Sennett","not exact match",NA,NA
"ملا علقة","classification.ores.articletopic/Culture.Media.Media*|988|classification.ores.articletopic/Culture.Media.Films|991|classification.ores.articletopic/Geography.Regions.Asia.Asia*|780","Q100261215","tt8356790","Malla 3al2a: Trouble","not exact match",NA,NA
"أوجينيا يوان","classification.ores.articletopic/Culture.Media.Films|952|classification.ores.articletopic/Culture.Media.Media*|941|classification.ores.articletopic/Culture.Biography.Women|658|classification.ores.articletopic/Culture.Biography.Biography*|993","Q5407935","tt0397535","Memoirs of a Geisha","not exact match",NA,NA
"ألان جيراودي","classification.ores.articletopic/Culture.Media.Media*|989|classification.ores.articletopic/Culture.Media.Films|997|classification.ores.articletopic/Culture.Biography.Biography*|991","Q2829890","tt2852458","Stranger by the Lake","not exact match",NA,NA
"إلهام (فيلم)","classification.ores.articletopic/Culture.Media.Media*|907|classification.ores.articletopic/Geography.Regions.Africa.Africa*|835|classification.ores.articletopic/Geography.Regions.Africa.Northern_Africa|839|classification.ores.articletopic/Culture.Media.Films|839|recommendation.link/exists|1","Q108429136","tt0308398","Ilham","not exact match",NA,NA
"السر في بير (فيلم)","classification.ores.articletopic/Culture.Media.Media*|745|classification.ores.articletopic/Culture.Media.Films|544|classification.ores.articletopic/Geography.Regions.Africa.Africa*|935","Q100265264","tt0316573","The Secret Is in the Well","not exact match",NA,NA
"باب البحر طرفاية","classification.ores.articletopic/Geography.Regions.Africa.Northern Africa|969|classification.ores.articletopic/Geography.Regions.Africa.Africa*|989|classification.ores.articletopic/Culture.Media.Films|925|classification.ores.articletopic/Culture.Media.Media*|848","Q12221725","tt0424484","Tarfaya","not exact match",NA,NA
"سونيا والجير","classification.ores.articletopic/Culture.Media.Television|600|classification.ores.articletopic/Culture.Media.Media*|896|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Films|712|classification.ores.articletopic/History_and_Society.Education|523","Q230115","tt1837576","Scandal","not exact match",NA,NA
"سوزان فلانري","classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Films|731|classification.ores.articletopic/Culture.Media.Media*|808|classification.ores.articletopic/Culture.Biography.Women|951","Q256656","tt0072308","The Towering Inferno","not exact match",NA,NA
"إيفا بيرثيستيل","classification.ores.articletopic/Culture.Media.Films|975|classification.ores.articletopic/Geography.Regions.Europe.Europe*|914|classification.ores.articletopic/Culture.Biography.Biography*|798|classification.ores.articletopic/Culture.Biography.Women|812|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|979|classification.ores.articletopic/Culture.Media.Media*|969","Q3061229","tt1376799","Episode #2.8","not exact match",NA,NA
"ماي هاما","classification.ores.articletopic/Culture.Biography.Biography*|999|classification.ores.articletopic/Culture.Media.Films|569|classification.ores.articletopic/Culture.Media.Media*|629|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|615|classification.ores.articletopic/Culture.Biography.Women|500","Q449493","tt0062512","You Only Live Twice","not exact match",NA,NA
"هذه ليلتي (فيلم 2019)","classification.ores.articletopic/Culture.Media.Films|991|classification.ores.articletopic/Geography.Regions.Africa.Africa*|703|classification.ores.articletopic/Culture.Media.Media*|968","Q109298871","tt13960300","This Is My Night","not exact match",NA,NA
"جحيم الغيرة (فيلم)","classification.ores.articletopic/Geography.Regions.Africa.Northern_Africa|998|classification.ores.articletopic/Geography.Regions.Africa.Africa*|996|classification.ores.articletopic/Culture.Media.Films|955|classification.ores.articletopic/Culture.Media.Media*|969","Q108429566","tt4172460","The Hell of Jealosy","not exact match",NA,NA
"خارج التغطية (فيلم مغربي)","classification.ores.articletopic/Culture.Media.Media*|944|classification.ores.articletopic/Culture.Media.Films|963|classification.ores.articletopic/Geography.Regions.Africa.Africa*|954|classification.ores.articletopic/Geography.Regions.Africa.Northern Africa|942","Q60576272","tt2949422","Hors zone","not exact match",NA,NA
"سوزي راندال","classification.ores.articletopic/Culture.Biography.Biography*|482|classification.ores.articletopic/Culture.Media.Media*|965|classification.ores.articletopic/History and Society.Society|226|classification.ores.articletopic/Culture.Media.Films|999","Q431529","tt0125315","Kiss and Tell","not exact match",NA,NA
"العمر أيام (فيلم)","classification.ores.articletopic/Geography.Regions.Africa.Northern Africa|901|classification.ores.articletopic/Culture.Media.Media*|920|classification.ores.articletopic/Geography.Regions.Africa.Africa*|981|classification.ores.articletopic/Culture.Media.Films|969","Q108935459","tt0374095","So Little Time","not exact match",NA,NA
"ديفيد أوه سيلزنيك","classification.ores.articletopic/Geography.Regions.Americas.North America|502|classification.ores.articletopic/Culture.Media.Media*|952|classification.ores.articletopic/Culture.Biography.Biography*|811|classification.ores.articletopic/Culture.Media.Films|911","Q72291","tt0429086","Shadowing the Third Man","not exact match",NA,NA
"فنسنت بيازا","classification.ores.articletopic/Geography.Regions.Americas.North America|710|classification.ores.articletopic/Culture.Media.Films|600|classification.ores.articletopic/Culture.Media.Media*|916|classification.ores.articletopic/Culture.Biography.Biography*|991","Q4013057","tt1742044","Jersey Boys","not exact match",NA,NA
"آن ريد","classification.ores.articletopic/Culture.Media.Media*|967|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|971|classification.ores.articletopic/Geography.Regions.Europe.Europe*|904|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Biography.Women|859|classification.ores.articletopic/Culture.Media.Films|938","Q2290416","tt1758810","The Snowman","not exact match",NA,NA
"كامرين جريمز","classification.ores.articletopic/Culture.Media.Films|760|classification.ores.articletopic/Culture.Media.Media*|644|classification.ores.articletopic/Culture.Biography.Biography*|1000","Q466091","tt0244244","Swordfish","not exact match",NA,NA
"موكيش تيواري","classification.ores.articletopic/Culture.Media.Films|699|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Media*|771|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|793|classification.ores.articletopic/Geography.Regions.Asia.Asia*|737","Q6933441","tt4535650","Dilwale","not exact match",NA,NA
"سام ماكوراي","classification.ores.articletopic/Culture.Media.Media*|874|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Films|890","Q711898","tt1837576","Scandal","not exact match",NA,NA
"بين فوستر","classification.ores.articletopic/Geography.Regions.Americas.North America|478|classification.ores.articletopic/Culture.Media.Films|442|classification.ores.articletopic/Culture.Sports|352|classification.ores.articletopic/Culture.Biography.Biography*|980","Q4885664","tt4815122","Time Trap","not exact match",NA,NA
"كينيث كرانهام","classification.ores.articletopic/Culture.Media.Films|651|classification.ores.articletopic/Culture.Media.Media*|712|classification.ores.articletopic/Culture.Biography.Biography*|1000","Q1229052","tt0843925","Lend Your Loving Arms","not exact match",NA,NA
"قائمة الأفلام الأمريكية لعام 2020","classification.ores.articletopic/Geography.Regions.Americas.North_America|507|classification.ores.articletopic/Culture.Media.Media*|973|classification.ores.articletopic/Culture.Media.Films|899","Q66712991","tt8368406","Vivarium","not exact match",NA,NA
"مدرسة البنات (فيلم)","classification.ores.articletopic/Geography.Regions.Africa.Africa*|961|classification.ores.articletopic/Culture.Media.Films|822|classification.ores.articletopic/Geography.Regions.Africa.Northern Africa|895|classification.ores.articletopic/Culture.Media.Media*|804","Q108308231","tt0342727","School of Sports and Dancing","not exact match",NA,NA
"شيطان دوفر","classification.ores.articletopic/Culture.Media.Media*|777|classification.ores.articletopic/Culture.Media.Films|665|classification.ores.articletopic/Culture.Biography.Biography*|867","Q1252960","tt1528470","Dover Demon","not exact match",NA,NA
"عبد المنعم بسيوني","classification.ores.articletopic/Geography.Regions.Africa.Africa*|674|classification.ores.articletopic/Culture.Media.Films|610|classification.ores.articletopic/Culture.Biography.Biography*|632","Q109423016","tt1175325","Wakr al-ashrar","not exact match",NA,NA
"أندريه كونشالوفسكي","classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Films|515|classification.ores.articletopic/Culture.Media.Media*|948","Q55208","tt0824758","The Last Station","not exact match",NA,NA
"جون أرسيلا","classification.ores.articletopic/Geography.Regions.Asia.Asia*|554|classification.ores.articletopic/Culture.Media.Media*|743|classification.ores.articletopic/Culture.Biography.Biography*|985|classification.ores.articletopic/Geography.Regions.Asia.Southeast_Asia|651|classification.ores.articletopic/Culture.Media.Films|607|recommendation.image/exists|1","Q16150017","tt1194173","The Bourne Legacy","not exact match",NA,NA
"ألكسيا بارلير","classification.ores.articletopic/Culture.Media.Media*|515|classification.ores.articletopic/Culture.Biography.Biography*|997|classification.ores.articletopic/Culture.Media.Films|569","Q4721362","tt4172430","13 Hours","not exact match",NA,NA
"جون ريتر","classification.ores.articletopic/Culture.Media.Media*|988|classification.ores.articletopic/Culture.Media.Films|793|classification.ores.articletopic/Geography.Regions.Americas.North_America|812|classification.ores.articletopic/Culture.Biography.Biography*|997","Q314812","tt0307987","Bad Santa","not exact match",NA,NA
"مرت الأيام (فيلم)","classification.ores.articletopic/Geography.Regions.Africa.Africa*|880|classification.ores.articletopic/Culture.Media.Films|896|classification.ores.articletopic/Culture.Media.Media*|928|classification.ores.articletopic/Culture.Biography.Biography*|622|classification.ores.articletopic/Geography.Regions.Africa.Northern_Africa|914","Q100265403","tt0318428","The Days Pass","not exact match",NA,NA
"بعد 8 ليلا (فيلم 2020)","classification.ores.articletopic/Geography.Regions.Americas.North America|543|classification.ores.articletopic/Culture.Media.Films|998|classification.ores.articletopic/Culture.Media.Media*|995","Q106453290","tt13186470","8ight After","not exact match",NA,NA
"عال جدا وقريب جدا - فيلم 2011","classification.ores.articletopic/Culture.Media.Media*|977|classification.ores.articletopic/Culture.Media.Films|996|classification.ores.articletopic/Geography.Regions.Americas.North_America|987|recommendation.image/exists|1","Q1626551","tt0477302","Extremely Loud & Incredibly Close","not exact match",NA,NA
"ميكي سمنر","classification.ores.articletopic/Culture.Media.Films|730|classification.ores.articletopic/Culture.Biography.Women|901|classification.ores.articletopic/Culture.Biography.Biography*|986|classification.ores.articletopic/Culture.Media.Media*|666|classification.ores.articletopic/Geography.Regions.Asia.South Asia|177","Q15069945","tt2347569","Frances Ha","not exact match",NA,NA
"جيمس نورثكوت","classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Media*|771|classification.ores.articletopic/Culture.Media.Films|692","Q17198404","tt1781769","Anna Karenina","not exact match",NA,NA
"بوجا كومار","classification.ores.articletopic/Culture.Media.Films|743|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Biography.Women|749|classification.ores.articletopic/Culture.Media.Media*|718","Q7228525","tt1568338","Man on a Ledge","not exact match",NA,NA
"جون سوتون","classification.ores.articletopic/Geography.Regions.Asia.South Asia|158|classification.ores.articletopic/Culture.Media.Films|249|classification.ores.articletopic/Geography.Regions.Oceania|120|classification.ores.articletopic/Culture.Biography.Biography*|960|classification.ores.articletopic/Culture.Sports|58","Q1701859","tt0035103","My Gal Sal","not exact match",NA,NA
"واين روبسون","classification.ores.articletopic/Culture.Media.Films|335|classification.ores.articletopic/Culture.Biography.Biography*|921|classification.ores.articletopic/Culture.Media.Media*|792","Q2094939","tt0800080","The Incredible Hulk","not exact match",NA,NA
"سوزان إغان","classification.ores.articletopic/Culture.Media.Media*|901|classification.ores.articletopic/Culture.Media.Music|718|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Films|500|classification.ores.articletopic/Culture.Biography.Women|884","Q3978226","tt0337563","13 Going on 30","not exact match",NA,NA
"منية شكري","classification.ores.articletopic/Culture.Media.Films|907|classification.ores.articletopic/Culture.Biography.Biography*|999|classification.ores.articletopic/Culture.Media.Media*|884","Q338704","tt1600524","Heartbeats","not exact match",NA,NA
"جوهانس هوكور جوهانسون","classification.ores.articletopic/Culture.Media.Films|399|classification.ores.articletopic/History and Society.Military and warfare|923|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|901|classification.ores.articletopic/Culture.Biography.Biography*|945|classification.ores.articletopic/Geography.Regions.Europe.Europe*|774","Q19788544","tt2406566","Atomic Blonde","not exact match",NA,NA
"ماركيتا إرجلوفا","classification.ores.articletopic/Culture.Media.Media*|973|classification.ores.articletopic/Culture.Media.Films|803|classification.ores.articletopic/Culture.Media.Music|987|classification.ores.articletopic/Culture.Biography.Biography*|951","Q235737","tt0907657","Once","not exact match",NA,NA
"زمن الرفاق","classification.ores.articletopic/Geography.Regions.Africa.Africa*|960|classification.ores.articletopic/Geography.Regions.Africa.Northern Africa|959|classification.ores.articletopic/Culture.Media.Media*|949|classification.ores.articletopic/Culture.Media.Films|958","Q29512944","tt1576420","Le temps des camarades","not exact match",NA,NA
"جون إيه. ألونزو","classification.ores.articletopic/Culture.Media.Media*|846|classification.ores.articletopic/Geography.Regions.Americas.North America|673|classification.ores.articletopic/Culture.Media.Films|494|classification.ores.articletopic/Culture.Biography.Biography*|574","Q1375311","tt0086250","Scarface","not exact match",NA,NA
"آن جيلز","classification.ores.articletopic/Culture.Media.Films|963|classification.ores.articletopic/Culture.Biography.Biography*|974|classification.ores.articletopic/Culture.Media.Media*|949","Q2850388","tt0062622","2001: A Space Odyssey","not exact match",NA,NA
"روبرت بنري جونز","classification.ores.articletopic/Culture.Media.Media*|863|classification.ores.articletopic/Culture.Media.Entertainment|379|classification.ores.articletopic/Geography.Regions.Europe.Europe*|809|classification.ores.articletopic/Culture.Media.Films|317|classification.ores.articletopic/Culture.Biography.Biography*|985|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|918","Q359210","tt0416320","Match Point","not exact match",NA,NA
"جون ستوكويل","classification.ores.articletopic/Culture.Media.Media*|987|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Films|994","Q944198","tt0092099","Top Gun","not exact match",NA,NA
"ماركو ليوناردي","classification.ores.articletopic/Geography.Regions.Oceania|428|classification.ores.articletopic/Culture.Media.Films|351|classification.ores.articletopic/Culture.Biography.Biography*|793","Q1052244","tt0285823","Once Upon a Time in Mexico","not exact match",NA,NA
"فجر (فيلم)","classification.ores.articletopic/Culture.Media.Films|595|classification.ores.articletopic/Geography.Regions.Africa.Africa*|965","Q108742158","tt0342385","Dawn","not exact match",NA,NA
"جولي ديبارديو","classification.ores.articletopic/Culture.Biography.Women|985|classification.ores.articletopic/Culture.Media.Films|307|classification.ores.articletopic/Culture.Biography.Biography*|985|classification.ores.articletopic/Geography.Regions.Europe.Western Europe|949|classification.ores.articletopic/Geography.Regions.Europe.Europe*|883","Q240157","tt0293564","Rush Hour 3","not exact match",NA,NA
"فابيو تيستي","classification.ores.articletopic/Culture.Media.Music|672|classification.ores.articletopic/Culture.Biography.Biography*|890|classification.ores.articletopic/Culture.Media.Media*|997|classification.ores.articletopic/Culture.Media.Films|924","Q739291","tt0081447","S.H.E: Security Hazards Expert","not exact match",NA,NA
