"title","weighted_tags","wikibase_item","FilmID","primaryTitle","status","QID.imdb","imdb.status"
"דימיטרי לאונידס","classification.ores.articletopic/Geography.Regions.Europe.Europe*|569|classification.ores.articletopic/Culture.Media.Media*|863|classification.ores.articletopic/Culture.Biography.Biography*|979|classification.ores.articletopic/Culture.Media.Films|855","Q562925","tt0930253","Episode #24.1","not exact match",NA,NA
"ג'ף בל","classification.ores.articletopic/Culture.Biography.Biography*|854|classification.ores.articletopic/Culture.Media.Films|609|classification.ores.articletopic/Culture.Media.Media*|706","Q5534044","tt1582196","Big Fat Gypsy Gangster","not exact match",NA,NA
"צובוראיה אייג'י","classification.ores.articletopic/Geography.Regions.Asia.East_Asia|928|classification.ores.articletopic/Culture.Media.Films|928|classification.ores.articletopic/Culture.Media.Media*|904|classification.ores.articletopic/Geography.Regions.Asia.Asia*|859|classification.ores.articletopic/Culture.Biography.Biography*|919","Q2466933","tt0035533","The War at Sea from Hawaii to Malay","not exact match",NA,NA
"ג'ון ר. לאונטי","classification.ores.articletopic/Culture.Media.Films|673|classification.ores.articletopic/Culture.Biography.Biography*|771|classification.ores.articletopic/Culture.Media.Media*|848","Q361290","tt0119707","Mortal Kombat: Annihilation","not exact match",NA,NA
"רשימת שינדלר (פסקול)","classification.ores.articletopic/Culture.Media.Films|320|classification.ores.articletopic/Culture.Media.Music|937|classification.ores.articletopic/Culture.Media.Media*|936","Q1137740","tt0108052","Schindler's List","not exact match",NA,NA
"הנץ ממלטה (ספר)","classification.ores.articletopic/Culture.Media.Media*|982|classification.ores.articletopic/Culture.Literature|929|classification.ores.articletopic/Culture.Media.Books|916|classification.ores.articletopic/Culture.Media.Films|284|classification.ores.articletopic/Culture.Media.Entertainment|493","Q870551","tt0033870","The Maltese Falcon","not exact match",NA,NA
"מריאל הלר","classification.ores.articletopic/Culture.Media.Films|808|classification.ores.articletopic/Culture.Biography.Biography*|685|classification.ores.articletopic/Culture.Media.Media*|914","Q21032133","tt10048342","The Queen's Gambit","not exact match",NA,NA
"הורנבלואר - ימאי וג'נטלמן","classification.ores.articletopic/Culture.Media.Television|665|classification.ores.articletopic/Culture.Media.Media*|962|classification.ores.articletopic/Culture.Media.Films|545|recommendation.link/exists|1|recommendation.image_section/exists|1","Q735749","tt0129686","Horatio Hornblower: The Duel","not exact match",NA,NA
"קורין הארדי","classification.ores.articletopic/Culture.Biography.Biography*|363|classification.ores.articletopic/Culture.Media.Films|358|classification.ores.articletopic/Culture.Media.Media*|903","Q22955213","tt2474976","The Hallow","not exact match",NA,NA
"בנז'מן וואזן","classification.ores.articletopic/Culture.Media.Media*|989|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|917|classification.ores.articletopic/Culture.Biography.Biography*|658|classification.ores.articletopic/Culture.Media.Films|957|classification.ores.articletopic/Geography.Regions.Europe.Europe*|880","Q65321833","tt7293250","Peru","not exact match",NA,NA
"יוזף פון שטרנברג","classification.ores.articletopic/Culture.Media.Films|896|classification.ores.articletopic/Culture.Biography.Biography*|999|classification.ores.articletopic/Culture.Media.Media*|914|recommendation.image_section/exists|1","Q78719","tt0019071","The Last Command","not exact match",NA,NA
"אנה צ'נסלור","classification.ores.articletopic/Culture.Media.Media*|787|classification.ores.articletopic/Culture.Biography.Biography*|999|classification.ores.articletopic/Culture.Media.Films|835|recommendation.image/exists|1","Q433089","tt1778108","The Hour","not exact match",NA,NA
"ג'ון מקטירנן","classification.ores.articletopic/Culture.Media.Media*|976|classification.ores.articletopic/Culture.Media.Books|999|classification.ores.articletopic/Geography.Regions.Americas.North America|628|classification.ores.articletopic/Culture.Media.Films|927","Q270639","tt0115526","Amanda","not exact match",NA,NA
"זטואיצ'י","classification.ores.articletopic/Culture.Media.Films|991|classification.ores.articletopic/Geography.Regions.Asia.Asia*|673|classification.ores.articletopic/Culture.Media.Media*|980|recommendation.link/exists|1|recommendation.image/exists|1","Q148378","tt0363226","The Blind Swordsman: Zatoichi","not exact match",NA,NA
"טל גולדברג","classification.ores.articletopic/Culture.Media.Films|585|classification.ores.articletopic/Culture.Media.Television|577|classification.ores.articletopic/Culture.Media.Media*|997|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|665|classification.ores.articletopic/Geography.Regions.Asia.Asia*|743","Q16128762","tt10681672","Runaway","not exact match",NA,NA
"המדיום","classification.ores.articletopic/Culture.Performing arts|998|classification.ores.articletopic/Culture.Media.Films|781|classification.ores.articletopic/Culture.Media.Media*|932|classification.ores.articletopic/Culture.Media.Music|643|recommendation.link/exists|1","Q1169743","tt0043794","The Medium","not exact match",NA,NA
"טרומה","classification.ores.articletopic/Culture.Media.Films|993|classification.ores.articletopic/Culture.Media.Media*|979|recommendation.link/exists|1|recommendation.image/exists|1","Q640786","tt0019150","The Masks of the Devil","not exact match",NA,NA
"ענקי","classification.ores.articletopic/Culture.Media.Entertainment|771|classification.ores.articletopic/Culture.Media.Films|992|classification.ores.articletopic/Culture.Media.Media*|766|classification.ores.articletopic/STEM.Computing|261|classification.ores.articletopic/Culture.Biography.Biography*|328|classification.ores.articletopic/STEM.Biology|997|recommendation.link/exists|1","Q15545275","tt2948358",NA,NA,NA,NA
"Just Dance: Disney Party","classification.ores.articletopic/Culture.Media.Video games|999|classification.ores.articletopic/Culture.Media.Media*|994|classification.ores.articletopic/Culture.Media.Films|405","Q6315927","tt0493093","Hannah Montana","not exact match",NA,NA
"אליינה הופמן","classification.ores.articletopic/Culture.Biography.Biography*|990|classification.ores.articletopic/Culture.Biography.Women|629|classification.ores.articletopic/Culture.Media.Films|835|classification.ores.articletopic/Geography.Regions.Americas.North_America|585|classification.ores.articletopic/Culture.Media.Media*|938","Q258839","tt1069207","Jack Hunter and the Lost Treasure of Ugarit","not exact match",NA,NA
"פרסי בחירת הנוער 2004","classification.ores.articletopic/Culture.Media.Media*|987|classification.ores.articletopic/Culture.Media.Films|569","Q1773587","tt0446047","The Teen Choice Awards 2004","not exact match",NA,NA
"זואי טאפר","classification.ores.articletopic/Culture.Media.Films|760|classification.ores.articletopic/Culture.Biography.Biography*|956|classification.ores.articletopic/Culture.Media.Media*|870","Q2637984","tt1157595","Demons","not exact match",NA,NA
"אופיר ראול גרייצר","classification.ores.articletopic/Geography.Regions.Asia.West_Asia|831|classification.ores.articletopic/Culture.Media.Films|880|classification.ores.articletopic/Culture.Biography.Biography*|712|classification.ores.articletopic/Geography.Regions.Asia.Asia*|754|classification.ores.articletopic/Culture.Media.Media*|817","Q58619951","tt4830786","The Cakemaker","not exact match",NA,NA
"גוויניביר טרנר","classification.ores.articletopic/Culture.Literature|515|classification.ores.articletopic/Geography.Regions.Americas.North_America|658|classification.ores.articletopic/Culture.Biography.Women|766|classification.ores.articletopic/History_and_Society.Society|948|classification.ores.articletopic/Culture.Media.Films|569|classification.ores.articletopic/Culture.Media.Media*|718|classification.ores.articletopic/Culture.Biography.Biography*|980","Q447584","tt1759744","Charlie Says","not exact match",NA,NA
"OSS 117","classification.ores.articletopic/Culture.Media.Films|321|classification.ores.articletopic/Culture.Literature|719|classification.ores.articletopic/Culture.Media.Media*|958","Q3141938","tt0053627","Danger in the Middle East","not exact match",NA,NA
"גוגול (סדרת סרטים)","classification.ores.articletopic/Culture.Media.Films|601|classification.ores.articletopic/Culture.Media.Media*|962|classification.ores.articletopic/History and Society.Society|404","Q119088862","tt6532868","Gogol","not exact match",NA,NA
"פרסי בחירת הנוער 2005","classification.ores.articletopic/Culture.Media.Media*|898|classification.ores.articletopic/Culture.Media.Films|712","Q1805042","tt0498257","The Teen Choice Awards 2005","not exact match",NA,NA
"מוניקה דולן","classification.ores.articletopic/Culture.Media.Films|651|classification.ores.articletopic/Geography.Regions.Europe.Europe*|523|classification.ores.articletopic/Culture.Media.Media*|870|classification.ores.articletopic/Culture.Biography.Biography*|893","Q3320714","tt1243617","U Be Dead","not exact match",NA,NA
"פרס אנני לדיבוב הטוב ביותר","classification.ores.articletopic/Culture.Media.Films|982|classification.ores.articletopic/Culture.Media.Media*|921|classification.ores.articletopic/History and Society.Society|354","Q4769235","tt0312004","Wallace & Gromit: The Curse of the Were-Rabbit","not exact match",NA,NA
"טקס פרסי אוסקר ה-5","classification.ores.articletopic/History and Society.Society|390|classification.ores.articletopic/Culture.Media.Films|998|classification.ores.articletopic/Culture.Media.Media*|969","Q508662","tt0022899","Flowers and Trees","not exact match",NA,NA
"1921 בקולנוע","classification.ores.articletopic/Culture.Media.Films|991|classification.ores.articletopic/Culture.Media.Media*|937|recommendation.image/exists|1","Q848108","tt0012190","The Four Horsemen of the Apocalypse","not exact match",NA,NA
"מורג הוד","classification.ores.articletopic/Culture.Media.Films|585|classification.ores.articletopic/Geography.Regions.Europe.Europe*|538|classification.ores.articletopic/Culture.Media.Media*|893|classification.ores.articletopic/Culture.Biography.Biography*|983","Q3862822","tt0156061","A Sense of Guilt","not exact match",NA,NA
"1905 בקולנוע","classification.ores.articletopic/Culture.Media.Films|925","Q936341","tt0000521","The Little Train Robbery","not exact match",NA,NA
"קרקס הספרים","classification.ores.articletopic/Culture.Media.Films|662|classification.ores.articletopic/Culture.Biography.Biography*|281|classification.ores.articletopic/History and Society.Society|348|classification.ores.articletopic/Culture.Media.Media*|807","Q56290091","tt8727582","Circus of Books","not exact match",NA,NA
"ג'ונו דייוויס","classification.ores.articletopic/Culture.Media.Media*|731|classification.ores.articletopic/Culture.Media.Films|500|classification.ores.articletopic/Culture.Biography.Biography*|997","Q50143082","tt7456722","Hunters","not exact match",NA,NA
"1923 בקולנוע","classification.ores.articletopic/Culture.Media.Media*|912|classification.ores.articletopic/Culture.Media.Films|989|recommendation.image/exists|1","Q521398","tt0013951","The Covered Wagon","not exact match",NA,NA
"1920 בקולנוע","classification.ores.articletopic/Culture.Media.Films|995|classification.ores.articletopic/Culture.Media.Media*|979|recommendation.link/exists|1|recommendation.image/exists|1","Q220391","tt0011716","Something to Think About","not exact match",NA,NA
"1913 בקולנוע","classification.ores.articletopic/Culture.Media.Films|991|classification.ores.articletopic/Culture.Media.Media*|965|recommendation.link/exists|1|recommendation.image/exists|1","Q913893","tt0003471","Traffic in Souls","not exact match",NA,NA
"הלשון האבודה של העגורנים","classification.ores.articletopic/Culture.Media.Films|288|classification.ores.articletopic/Culture.Literature|831|classification.ores.articletopic/Culture.Media.Media*|986|classification.ores.articletopic/History and Society.Society|645","Q2906863","tt0102337","The Lost Language of Cranes","not exact match",NA,NA
"ארון שוורץ (שחקן)","classification.ores.articletopic/Culture.Biography.Biography*|419|classification.ores.articletopic/Culture.Media.Media*|974|classification.ores.articletopic/Culture.Media.Entertainment|457|classification.ores.articletopic/Culture.Media.Films|735","Q4662413","tt1483070","Chasing Dorota","not exact match",NA,NA
"שון גילדר","classification.ores.articletopic/Culture.Media.Media*|934|classification.ores.articletopic/Culture.Biography.Biography*|847|classification.ores.articletopic/Culture.Media.Television|507|classification.ores.articletopic/Culture.Media.Films|705","Q3953566","tt0282744","Mike Bassett: England Manager","not exact match",NA,NA
"נדיה אל פאני","classification.ores.articletopic/Culture.Media.Media*|665|classification.ores.articletopic/Culture.Media.Films|546|classification.ores.articletopic/Culture.Biography.Biography*|987","Q10857087","tt0087730","Misunderstood","not exact match",NA,NA
"בריאן דיקון","classification.ores.articletopic/Culture.Media.Films|300|classification.ores.articletopic/Culture.Media.Television|730|classification.ores.articletopic/Culture.Media.Entertainment|415|classification.ores.articletopic/Culture.Media.Media*|959|classification.ores.articletopic/Culture.Biography.Biography*|585","Q912067","tt0161148","Good Girl","not exact match",NA,NA
"בן סטאר (שחקן)","classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Films|932|classification.ores.articletopic/Culture.Media.Media*|914","Q28421853","tt5650650","Jamestown","not exact match",NA,NA
"כלבת (סרט, 2023)","classification.ores.articletopic/Culture.Media.Films|996|classification.ores.articletopic/Geography.Regions.Europe.Eastern Europe|758|classification.ores.articletopic/History and Society.Society|486|classification.ores.articletopic/Geography.Regions.Asia.Asia*|769|classification.ores.articletopic/Culture.Media.Media*|956","Q105413030","tt15144140","Beshenstvo","not exact match",NA,NA
"שוגאליי 3","classification.ores.articletopic/Culture.Media.Media*|972|classification.ores.articletopic/Culture.Media.Films|939|classification.ores.articletopic/Geography.Regions.Asia.Asia*|629|classification.ores.articletopic/Geography.Regions.Asia.North_Asia|554","Q108616984","tt17066696","Shugaley 3","not exact match",NA,NA
"קומדיאן הרמוניסטס","classification.ores.articletopic/Culture.Media.Media*|989|classification.ores.articletopic/Culture.Media.Films|577|classification.ores.articletopic/Culture.Biography.Biography*|855|classification.ores.articletopic/Culture.Media.Music|863|classification.ores.articletopic/Geography.Regions.Europe.Europe*|651","Q708259","tt0128133","The Harmonists","not exact match",NA,NA
"אליוט לסטר","classification.ores.articletopic/Culture.Media.Films|910|classification.ores.articletopic/Culture.Media.Media*|936","Q1332329","tt5513450",NA,NA,NA,NA
"דסטין קלייר","classification.ores.articletopic/Geography.Regions.Oceania|988|classification.ores.articletopic/Culture.Media.Media*|921|classification.ores.articletopic/Culture.Biography.Biography*|951|classification.ores.articletopic/Culture.Media.Films|822|classification.ores.articletopic/Culture.Media.Television|658","Q657080","tt0292414","McLeod's Daughters","not exact match",NA,NA
